universe_id,seed,tickers,n_assets,avg_corr_val,pc1_share_val,effdim_val
78,120,"ABT,BA,BDX,BLK,C,CB,CMCSA,COST,CVX,DIS,EW,F,FDX,GE,GM,IBM,INTC,ITW,JNJ,MET,MRK,NEE,PFE,PG,PLD,PM,SCHW,SLB,UPS,WFC",30,0.32847986684316366,0.30330312159601763,7.836135835766096
150,192,"AAPL,ADP,AIG,AMZN,AON,BDX,CSCO,DUK,EMR,EW,F,GM,HD,ICE,INTC,MCD,MMC,MMM,NEE,NKE,NSC,NVDA,PFE,PGR,PLD,SBUX,SCHW,SLB,UNH,WMT",30,0.3286694121932298,0.28294306848226475,8.261854643202282
1,43,"ABT,ALL,APD,BA,CL,CRM,CVX,DIS,DUK,EW,GILD,GS,HD,ICE,ISRG,JPM,KMB,LOW,MCD,MET,MMM,MS,PGR,PNC,QCOM,REGN,SHW,VZ,WFC,WMT",30,0.32895086759938386,0.24592366946327698,9.470272782080185
187,229,"ABT,ADBE,ALL,AXP,BA,CI,COST,CRM,CSCO,DG,GE,GM,GS,HD,ITW,LMT,LOW,MMC,MMM,NKE,PFE,PGR,PM,QCOM,REGN,SBUX,SHW,TGT,TJX,YUM",30,0.32929110544455564,0.2370451973774704,10.06875750782401
74,116,"AAPL,ADSK,AIG,AMZN,AON,APD,BDX,COF,CVX,DE,DHR,DUK,F,INTU,ISRG,KMB,MA,MS,NKE,NSC,PG,PM,PNC,QCOM,REGN,TGT,TJX,TRV,WFC,XOM",30,0.3293680041654825,0.24652208945642792,9.361791805119974
162,204,"ABT,ADP,AIG,AON,BAC,CB,CI,CSCO,DHR,GILD,GM,HD,IBM,JNJ,KO,MA,MET,MS,PEP,PG,PM,QCOM,REGN,ROST,SHW,SO,T,TJX,TRV,USB",30,0.33021725003263286,0.24651130059773932,9.739111037739807
4,46,"ADSK,BAC,BIIB,BLK,CAT,CB,COP,COST,CRM,DE,DG,DUK,F,GILD,GS,INTC,ITW,JNJ,KO,LMT,LOW,MA,MET,MMC,MO,MRK,PLD,SCHW,TJX,USB",30,0.3304627366184169,0.28049917567775356,7.137311980099163
126,168,"AAPL,AMZN,APD,BIIB,CI,CL,CMCSA,COF,COP,CRM,CSCO,DIS,EW,INTU,JPM,MET,MMM,MRK,MSFT,NVDA,PLD,PNC,QCOM,ROST,SBUX,SO,TJX,WFC,WMT,YUM",30,0.33071528775627645,0.2664436755158096,7.403640860436983
148,190,"ACN,ADBE,ADP,AIG,ALL,AMZN,AON,AXP,C,CI,COF,CRM,DG,DIS,EMR,EW,GE,GILD,GM,JNJ,JPM,KO,MO,PFE,PG,PM,ROST,TRV,VLO,WMT",30,0.3309106585746445,0.26055602980324516,9.140675189898337
256,298,"ADP,ADSK,APD,BDX,CAT,CMCSA,CRM,CVX,DG,DHR,DUK,GE,GILD,GS,IBM,ICE,MET,MMM,MS,NKE,NSC,PEP,PFE,PM,SBUX,SYK,T,TGT,TRV,WFC",30,0.33096154976066006,0.2650710865385124,8.774724819414308
