date,AA,AAPL,AMGN,AMZN,AXP,BA,BAC,CAT,CRM,CSCO,CVX,DD,DIS,DOW,GE,GS,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PFE,PG,RTX,SHW,T,TRV,UNH,V,VZ,WBA,WMT,XOM
2021-07-01,36.96,137.27,246.9,3432.97,166.94,239.73,41.54,216.71,244.98,53.44,106.21,78.6,177.26,63.5,13.48,374.99,321.54,220.62,30.35,146.84,56.01,165.96,157.08,53.96,232.27,199.09,77.99,271.6,158.0,808.48,39.56,135.24,86.22,275.34,29.11,151.83,404.89,235.15,56.29,48.71,139.32,63.26
2021-07-02,37.92,139.96,248.7,3510.98,168.5,236.68,41.15,217.76,248.2,53.54,106.07,78.79,177.11,63.51,13.36,374.16,322.7,221.32,30.7,140.02,56.76,168.98,156.03,54.18,233.63,199.89,78.6,277.65,159.74,819.48,39.73,135.9,86.7,275.22,29.23,151.23,409.36,238.63,56.44,48.17,140.11,63.17
2021-07-06,36.47,142.02,243.65,3675.74,169.56,236.14,40.07,213.52,250.25,52.98,103.99,77.08,173.69,61.93,12.92,369.86,319.26,218.56,30.18,138.78,56.09,167.97,153.41,53.88,232.75,196.89,78.11,277.66,160.11,827.94,39.29,135.98,85.75,273.5,29.02,150.84,410.26,239.6,56.41,47.7,139.94,61.37
2021-07-07,36.23,144.57,243.22,3696.5801,170.98,231.78,39.75,214.69,248.44,53.26,102.93,77.75,172.82,62.25,12.98,367.67,323.48,220.74,30.28,139.82,55.96,169.41,153.59,54.32,234.63,199.86,78.56,279.93,160.16,814.87,39.35,137.0,85.83,277.41,28.93,152.19,411.66,240.0,56.53,47.49,139.71,60.41
2021-07-08,35.36,143.24,244.28,3731.4099,167.5,236.77,38.78,212.11,245.8,53.26,102.6,76.62,172.8,61.41,12.87,358.94,318.54,219.32,29.92,140.74,55.39,169.08,150.94,54.13,232.84,198.27,78.12,277.42,160.63,796.11,39.25,136.98,85.44,273.09,28.18,148.52,409.95,236.61,55.68,46.72,139.59,60.14
2021-07-09,37.44,145.11,245.2,3719.3401,171.94,239.59,40.04,217.42,245.06,53.74,104.07,78.48,177.04,63.08,13.16,371.76,322.09,224.34,30.04,141.52,55.99,169.75,155.77,54.46,235.68,201.0,77.99,277.94,161.0,802.01,39.61,137.03,86.38,276.22,28.45,153.33,412.11,238.47,56.07,47.41,140.3,61.23
2021-07-12,37.29,144.5,244.37,3718.55,173.6,238.29,40.63,218.58,242.91,53.23,104.28,79.42,184.38,63.22,13.11,380.5,321.74,225.02,29.21,140.92,56.73,169.48,158.0,54.48,235.61,199.98,77.55,277.32,161.82,820.5,39.76,137.14,86.22,277.97,28.48,154.09,416.04,237.87,56.15,47.55,140.05,61.17
2021-07-13,35.62,145.64,244.83,3677.3601,172.62,228.2,39.86,215.19,244.02,53.32,103.93,79.08,183.65,62.7,12.89,375.98,317.05,224.08,28.19,140.28,56.87,169.27,155.65,55.02,236.17,199.6,77.61,280.98,161.59,810.0,39.65,136.97,85.33,278.05,28.27,152.99,418.54,242.35,56.09,47.32,140.58,60.88
2021-07-14,35.14,149.15,244.7,3681.6799,172.52,224.45,38.86,211.64,242.43,54.09,101.97,79.51,183.42,62.32,12.81,374.4,319.22,227.77,28.59,139.82,56.52,170.42,155.12,56.26,237.13,202.83,77.62,282.51,161.54,793.66,39.95,137.98,84.91,276.93,28.26,154.53,414.74,245.99,56.32,46.88,141.55,59.53
2021-07-15,34.54,148.48,246.63,3631.2,172.85,222.76,38.83,211.41,237.58,53.65,101.3,79.55,184.15,61.91,12.76,373.35,322.71,232.81,28.1,140.45,55.81,168.37,155.46,56.44,236.88,202.59,77.9,281.03,161.69,758.65,40.09,139.16,84.98,279.12,28.43,155.58,420.05,248.55,56.55,46.25,141.66,58.95
2021-07-16,32.95,146.39,247.96,3573.6299,170.01,217.74,37.92,207.95,238.43,53.7,98.62,76.21,179.31,60.01,12.55,364.8,321.54,230.33,27.52,138.9,54.97,168.1,151.91,56.4,234.75,199.37,78.02,280.75,159.85,726.44,40.35,140.51,83.53,282.41,28.34,156.39,419.7,248.12,56.46,46.02,141.56,57.32
2021-07-19,31.62,142.45,246.73,3549.5901,162.81,206.99,36.93,203.08,237.55,53.06,95.96,72.81,172.95,57.79,12.0,354.72,318.87,220.66,27.59,137.92,54.64,166.88,146.97,55.73,229.26,197.56,77.05,277.01,157.87,751.19,40.15,140.44,81.05,282.93,27.79,151.26,409.06,240.41,55.84,45.58,141.23,55.35
2021-07-20,34.95,146.15,246.89,3573.1899,168.87,217.15,37.69,207.96,240.11,53.58,96.53,73.71,176.75,58.62,12.7,364.76,325.35,229.66,28.21,139.97,55.24,168.45,149.71,55.83,234.27,200.82,76.17,279.32,159.74,186.12,41.05,139.69,84.8,281.24,27.91,151.09,412.97,242.7,55.58,46.06,141.87,55.96
2021-07-21,37.09,145.4,244.85,3585.2,172.51,222.54,38.46,210.73,242.11,53.88,99.82,74.87,176.89,59.73,13.08,373.5,326.36,231.85,28.52,141.3,56.23,169.49,152.86,56.55,235.93,200.77,76.39,281.4,161.08,194.1,41.02,139.2,86.58,281.83,27.9,151.84,414.64,243.66,55.95,46.67,141.17,57.76
2021-07-22,37.23,146.8,244.74,3638.03,170.9,220.87,37.96,209.16,248.28,54.54,98.82,74.44,175.13,60.48,12.7,372.71,326.66,232.74,27.8,140.71,55.96,169.98,150.93,56.47,238.67,199.07,76.53,286.14,163.68,195.94,41.47,137.8,85.82,281.55,28.01,147.76,415.77,244.14,55.95,46.49,141.27,57.11
2021-07-23,37.06,148.56,247.72,3656.6399,173.18,221.52,37.7,209.53,248.25,55.23,98.86,74.22,176.14,60.11,12.71,374.05,332.84,229.32,28.2,141.34,53.0,171.79,150.64,57.01,242.96,200.49,77.54,289.67,166.36,195.58,41.68,139.79,85.81,285.97,28.15,147.87,417.7,249.02,55.88,46.53,142.43,57.04
2021-07-26,38.96,148.99,245.08,3699.8201,172.61,225.85,38.13,211.03,247.6,55.47,100.95,74.65,178.74,62.01,12.92,375.9,331.18,229.25,28.48,142.77,54.31,171.87,151.65,57.06,243.98,201.67,77.24,289.05,165.09,192.94,41.81,140.28,85.95,285.48,28.18,148.82,413.54,250.25,55.78,47.25,142.63,58.48
2021-07-27,38.27,146.77,244.68,3626.3899,172.94,222.27,37.98,209.9,243.51,55.28,100.61,74.0,179.5,61.95,13.08,374.84,327.26,230.36,28.4,142.75,53.18,172.66,151.45,57.26,246.35,200.47,77.85,286.54,164.57,192.08,42.1,140.85,88.22,287.72,28.2,149.38,415.1,250.93,56.2,46.82,142.64,57.83
2021-07-28,38.23,144.98,244.25,3630.3201,170.02,231.57,38.13,211.44,243.96,54.77,101.18,74.25,179.1,61.87,13.13,374.23,325.52,230.49,28.47,141.77,53.07,172.18,151.7,56.74,241.78,198.28,78.33,286.22,165.46,195.03,43.45,138.76,87.2,287.54,28.01,146.82,409.17,246.94,55.72,47.11,142.06,58.22
2021-07-29,39.37,145.64,242.46,3599.9199,171.95,231.63,38.68,212.56,244.04,55.07,102.57,75.09,178.35,62.6,13.29,377.55,327.43,232.88,28.78,141.93,53.7,172.18,153.0,57.05,244.02,198.17,76.93,286.5,166.99,196.62,42.79,139.48,87.65,289.39,28.29,148.88,412.08,247.92,55.98,47.04,142.24,58.93
2021-07-30,40.15,145.86,241.54,3327.5901,170.53,226.48,38.36,206.75,241.93,55.37,101.81,75.05,176.02,62.16,12.95,374.88,328.19,233.79,28.87,140.96,53.72,172.2,151.78,57.03,242.71,197.94,76.87,284.91,167.51,194.99,42.81,142.23,86.95,291.03,28.05,148.92,412.22,246.39,55.78,47.15,142.55,57.57
2021-08-02,39.4,145.52,239.79,3331.48,169.27,225.34,37.96,205.16,240.86,55.45,101.63,74.65,175.55,61.22,100.6,378.19,327.22,232.42,29.14,141.42,53.68,172.27,151.17,56.88,240.1,197.52,76.18,284.82,168.75,197.5,43.96,141.88,86.61,291.57,28.11,148.95,415.57,239.78,55.76,46.83,142.22,57.58
2021-08-03,40.38,147.36,244.08,3366.24,169.04,229.09,38.55,208.5,241.13,56.25,102.6,74.39,172.99,62.23,103.06,380.36,331.94,232.65,29.53,144.07,54.06,174.39,152.89,56.92,236.95,201.03,76.41,287.12,171.23,198.15,45.68,143.95,87.97,295.98,28.19,150.39,421.9,237.09,55.73,47.49,143.82,58.2
2021-08-04,38.75,146.95,228.31,3354.72,168.06,226.63,38.27,204.52,244.17,55.69,100.3,74.26,172.58,60.99,102.91,377.86,330.31,229.59,29.07,142.76,53.9,173.36,151.24,56.1,234.83,197.53,75.48,286.51,171.91,202.74,45.19,142.43,85.82,296.23,27.85,149.52,421.54,236.67,55.37,46.54,142.84,56.84
2021-08-05,38.75,147.06,233.99,3375.99,169.63,229.94,39.02,207.19,250.56,55.76,101.23,74.21,176.71,61.0,103.02,384.3,333.11,229.88,29.23,142.77,53.89,173.69,153.15,56.5,236.42,197.8,75.59,289.52,173.85,206.37,45.06,142.5,86.88,295.66,27.94,150.58,411.19,240.21,55.3,46.93,145.49,57.2
2021-08-06,40.71,146.14,230.15,3344.9399,171.36,231.33,40.15,208.35,250.59,55.59,101.95,76.07,177.13,62.0,104.52,397.89,329.84,229.68,29.32,144.09,53.92,173.11,157.5,56.64,236.26,198.13,75.44,289.46,172.8,203.66,45.07,141.41,87.58,296.95,27.96,152.82,415.12,241.4,55.22,47.1,145.23,57.86
2021-08-09,40.53,146.09,227.89,3341.8701,170.78,232.27,40.67,208.89,249.32,55.47,100.25,75.54,176.72,61.82,103.71,399.88,328.76,228.23,29.32,141.25,54.05,173.71,157.33,56.65,234.68,197.43,75.32,288.33,171.77,202.95,45.98,142.18,87.08,297.41,27.85,153.37,410.87,240.0,55.12,47.44,145.58,57.2
2021-08-10,43.87,145.6,227.96,3320.6799,169.49,235.78,41.43,214.07,243.39,55.61,102.08,77.23,177.07,63.12,106.08,407.97,331.48,231.88,29.73,141.38,53.94,173.77,159.26,56.8,233.45,199.25,75.19,286.44,172.27,199.36,48.19,142.27,87.65,296.07,28.09,154.22,411.78,238.07,55.48,48.43,148.68,58.18
2021-08-11,44.66,145.86,228.13,3292.1101,170.67,239.49,41.95,221.66,242.28,55.86,102.85,78.3,178.09,64.24,106.04,413.89,337.0,234.18,30.1,142.13,54.14,173.8,161.16,56.73,235.55,201.57,75.21,286.95,171.27,196.99,46.31,142.62,88.62,302.33,28.16,156.21,407.74,235.06,55.57,49.72,150.01,58.35
2021-08-12,45.15,148.89,228.15,3303.5,168.52,238.18,42.15,220.24,248.39,56.39,102.64,78.0,179.29,64.01,106.52,415.0,334.02,231.94,30.4,143.07,53.54,175.2,161.79,56.84,236.67,201.43,76.04,289.81,170.64,199.05,47.24,142.95,87.98,303.71,28.02,156.49,405.96,231.79,55.64,49.32,149.06,57.35
2021-08-13,45.25,149.1,229.68,3293.97,166.08,234.46,41.63,218.57,251.56,56.47,101.96,77.08,181.08,63.69,104.92,410.78,331.32,231.76,29.01,143.18,53.49,176.25,159.98,57.23,238.82,200.58,76.72,292.85,171.69,201.88,48.48,143.64,87.25,305.66,28.19,156.31,409.67,232.65,55.87,49.29,149.53,56.77
2021-08-16,43.42,151.12,231.07,3298.99,165.75,229.06,41.29,217.71,249.2,56.28,100.92,76.72,179.09,63.32,103.35,408.35,335.05,233.74,29.44,143.59,53.47,177.84,158.93,57.48,240.97,202.32,77.93,294.6,172.36,199.5,48.91,144.64,87.14,307.76,28.2,157.74,417.21,235.36,55.98,49.14,150.75,55.94
2021-08-17,41.61,150.19,231.2,3241.96,164.65,222.22,41.09,213.44,246.99,56.01,100.73,75.29,175.83,62.31,101.62,404.97,320.75,231.45,28.68,142.42,52.69,179.47,157.01,57.28,240.28,199.55,78.83,293.08,170.66,194.58,50.42,144.88,86.61,304.92,28.19,158.9,421.78,234.53,56.18,49.14,150.7,55.56
2021-08-18,41.49,146.36,226.84,3201.22,162.13,219.0,40.79,209.81,251.22,55.15,96.7,73.91,174.74,61.88,101.41,398.8,321.55,228.42,28.22,139.47,52.19,177.19,155.58,56.5,238.08,196.51,77.79,290.73,168.81,190.4,49.31,143.3,85.48,301.11,27.83,158.72,417.32,231.63,55.47,49.02,149.1,54.39
2021-08-19,36.92,146.7,224.39,3187.75,159.03,212.16,40.19,204.45,253.07,57.27,94.29,72.92,173.25,60.55,99.42,393.57,322.9,227.73,27.78,138.02,52.44,178.57,154.28,56.86,237.23,195.36,78.46,296.77,165.59,197.98,48.8,144.99,83.35,302.64,27.53,159.48,427.89,231.57,55.37,47.55,150.11,52.73
2021-08-20,37.71,148.19,223.53,3199.95,159.75,212.67,40.37,204.94,256.13,58.22,94.3,72.85,175.12,60.89,100.05,395.87,329.24,227.7,28.22,139.11,52.01,179.44,154.72,56.64,238.49,194.16,78.68,304.36,167.79,208.16,48.72,145.09,84.05,307.06,27.57,160.84,429.71,231.36,55.52,48.3,151.45,52.74
2021-08-23,41.11,149.71,225.64,3265.8701,160.45,219.4,40.91,209.14,260.52,58.54,96.73,73.72,177.66,62.06,100.97,401.45,327.74,229.11,28.56,139.62,53.23,177.61,156.7,56.44,239.66,194.68,78.38,304.65,169.72,219.58,49.93,144.35,84.96,304.72,27.52,159.9,425.36,234.14,55.42,48.51,150.45,54.91
2021-08-24,42.13,149.62,224.38,3305.78,161.2,221.43,41.48,212.59,259.66,59.32,97.84,74.75,178.47,63.26,103.27,408.56,324.9,230.44,28.9,139.84,53.81,175.39,157.67,56.01,238.43,194.75,77.72,302.62,169.98,217.93,48.38,143.18,85.43,303.11,27.45,160.64,423.41,234.24,55.01,48.34,148.9,55.36
2021-08-25,42.06,148.36,221.59,3299.1799,166.18,221.03,42.15,214.76,260.85,59.35,98.51,75.03,178.31,63.87,104.7,413.12,323.88,230.66,29.39,139.86,53.81,174.23,160.92,56.07,238.83,194.34,77.07,302.01,169.84,222.13,47.51,142.67,85.73,302.73,27.43,162.58,419.74,232.59,54.93,48.65,148.96,55.46
2021-08-26,41.42,147.54,221.47,3316.0,165.51,216.5,42.04,211.24,267.79,59.2,97.22,74.3,176.56,63.65,103.38,412.41,321.48,230.88,29.1,138.78,53.13,173.3,161.75,55.54,236.95,195.32,76.57,299.09,166.92,220.68,47.38,142.42,84.76,302.27,27.02,159.97,416.85,230.52,54.6,47.84,147.35,54.71
2021-08-27,44.13,148.6,222.78,3349.6299,168.65,221.75,42.49,212.83,266.53,59.02,98.64,75.15,180.14,65.38,106.09,419.69,323.38,231.14,28.92,139.41,53.89,172.93,163.05,55.65,237.48,195.05,76.3,299.72,167.58,226.36,46.6,142.31,85.4,302.87,27.13,162.09,418.76,232.69,54.77,48.48,146.52,55.77
2021-08-30,44.05,153.12,224.13,3421.5701,164.26,217.66,41.66,211.45,264.97,59.13,98.39,73.91,179.98,63.98,105.19,413.6,327.1,231.87,29.74,138.97,53.94,173.66,160.44,56.18,236.59,196.17,76.5,303.59,168.03,226.88,46.76,142.93,84.8,305.31,27.23,159.44,418.3,231.23,54.77,48.63,147.7,55.16
2021-08-31,44.37,151.83,225.53,3470.79,165.96,219.5,41.75,210.87,265.27,59.02,96.77,74.02,181.3,62.9,105.41,413.51,326.18,231.91,29.74,140.34,54.06,173.13,159.95,56.31,237.46,194.74,76.29,301.88,164.74,223.85,46.07,142.39,84.76,303.67,27.42,159.71,416.27,229.1,55.0,50.75,148.1,54.52
2021-09-01,45.6,152.51,223.35,3479.0,164.44,218.12,41.19,207.96,268.32,59.04,95.71,73.44,183.48,62.54,103.66,413.66,323.64,229.8,29.22,139.3,53.67,173.74,159.72,56.69,238.15,193.44,76.18,301.83,164.56,224.41,46.04,143.84,84.1,305.91,27.19,159.28,417.35,230.12,54.94,50.29,147.78,53.77
2021-09-02,46.91,153.65,225.96,3463.1201,162.05,220.83,41.02,211.78,264.15,59.53,97.71,73.91,181.86,62.62,106.26,414.5,327.74,230.97,29.6,140.01,53.73,174.93,160.46,56.77,239.87,194.89,77.12,301.15,163.67,223.96,46.84,143.95,84.54,308.7,27.64,159.97,423.71,224.18,55.29,51.78,148.56,55.08
2021-09-03,47.21,154.3,226.37,3478.05,159.3,218.17,41.05,210.37,267.08,59.42,97.49,72.08,181.0,62.12,104.75,411.31,330.34,228.36,29.86,139.58,53.51,175.04,159.49,56.73,238.82,194.39,77.26,301.14,163.29,228.43,46.84,144.05,83.65,307.43,27.56,159.17,422.86,225.11,55.43,51.29,149.25,54.87
2021-09-07,46.77,156.69,221.34,3509.29,159.72,214.24,41.32,208.23,265.21,58.88,97.06,71.42,184.34,61.87,103.29,410.32,328.95,222.93,28.65,138.06,53.65,172.32,159.21,55.67,236.19,185.58,75.98,300.18,162.64,226.62,46.75,143.51,83.0,302.84,27.42,157.8,421.24,226.27,54.82,51.0,147.27,54.55
2021-09-08,45.73,155.11,220.87,3525.5,158.93,211.38,40.78,206.77,262.62,58.68,96.39,70.62,185.15,60.69,102.58,405.0,331.58,224.4,28.19,138.67,53.57,171.9,158.5,56.42,238.62,187.89,75.36,300.21,160.71,223.39,46.51,144.6,82.87,296.69,27.6,158.74,415.39,229.09,54.91,51.09,147.46,54.05
2021-09-09,47.51,154.07,215.58,3484.1599,159.39,213.94,40.93,205.42,260.74,58.6,96.0,70.3,185.91,60.28,103.29,404.58,331.77,222.93,28.21,137.74,53.4,168.07,159.19,55.86,238.61,185.75,73.82,297.25,163.34,221.77,46.03,143.99,83.66,297.3,27.42,157.96,414.55,227.49,54.44,50.57,146.42,54.09
2021-09-10,49.5,148.97,213.75,3469.1499,158.72,210.3,40.27,205.01,257.2,57.89,96.07,70.49,184.12,60.41,102.0,403.48,331.95,222.37,28.0,137.02,53.84,166.97,157.36,55.61,239.18,184.55,73.45,295.71,163.59,224.78,45.59,144.13,83.0,300.64,27.18,156.36,403.91,224.91,54.23,49.45,145.89,53.98
2021-09-13,49.22,149.55,216.72,3457.1699,161.45,214.48,40.94,206.2,254.11,58.1,97.97,70.67,184.98,60.72,104.46,409.26,335.45,223.6,28.38,138.15,54.99,165.8,159.86,56.07,241.21,185.23,73.18,296.99,159.52,221.52,44.58,145.68,83.64,302.07,27.52,158.9,414.52,224.63,54.62,49.18,145.06,55.37
2021-09-14,48.0,148.12,216.04,3450.0,159.48,211.57,39.84,202.33,254.37,57.87,96.2,68.47,182.4,59.65,100.38,403.69,333.12,220.19,27.56,136.22,54.52,164.8,157.07,55.69,241.13,182.42,72.11,299.79,158.76,222.42,44.71,145.43,82.74,298.86,27.33,156.35,412.54,223.03,54.41,48.22,144.3,54.58
2021-09-15,51.68,149.03,218.13,3475.79,161.34,214.22,40.14,205.73,256.16,57.56,98.24,70.01,184.41,60.2,102.16,401.95,333.37,221.69,27.95,137.2,55.12,165.42,158.16,55.88,240.98,184.19,72.81,304.82,157.91,223.41,44.77,145.12,84.87,299.41,27.57,157.58,417.52,223.81,54.57,50.12,144.55,56.42
2021-09-16,49.41,148.79,217.36,3488.24,162.63,213.36,40.45,203.6,260.36,57.33,97.32,70.64,183.34,59.47,101.34,396.68,336.39,219.65,28.04,136.43,54.83,165.22,158.09,55.35,243.21,182.66,71.97,305.22,157.6,222.42,44.47,144.11,84.02,298.02,27.6,156.67,416.84,224.33,54.43,49.94,145.03,55.82
2021-09-17,48.83,146.06,219.38,3462.52,163.92,213.36,40.5,199.75,260.53,56.85,96.76,68.91,183.47,57.75,100.47,391.46,335.67,218.49,27.68,135.23,54.26,164.75,157.68,54.44,242.49,181.49,71.68,299.87,156.42,219.0,43.89,144.34,83.39,293.74,27.53,156.29,420.16,221.75,54.28,49.62,144.73,55.16
2021-09-20,48.46,142.94,215.11,3355.73,160.57,209.5,39.11,190.82,258.22,55.89,94.78,67.93,178.61,56.18,99.81,378.13,331.21,215.73,27.24,134.31,52.98,163.81,152.96,54.06,239.09,180.53,71.93,294.3,154.25,211.13,44.2,142.89,83.45,291.77,27.21,152.66,412.7,220.05,54.26,48.4,142.74,53.69
2021-09-21,45.6,143.43,215.36,3343.6299,163.27,208.51,39.13,189.84,257.97,55.26,94.85,67.35,171.17,55.53,96.82,375.84,334.22,214.9,26.83,132.97,52.87,164.53,152.98,54.05,240.5,178.42,71.97,294.8,155.02,212.46,43.92,143.11,83.11,290.36,26.96,152.97,412.34,220.17,54.03,48.02,143.02,53.64
2021-09-22,47.95,145.85,213.64,3380.05,167.49,216.98,40.14,191.35,259.17,55.52,97.64,68.27,173.65,56.3,98.54,385.47,335.93,217.02,27.59,134.63,53.5,163.93,155.91,54.13,243.13,179.84,72.04,298.58,157.44,219.41,43.95,143.6,85.27,291.99,27.01,154.38,408.7,222.75,54.06,48.01,142.69,55.21
2021-09-23,48.56,146.83,215.05,3416.0,173.36,221.1,41.69,196.62,277.86,56.69,100.06,68.9,176.25,57.43,102.96,391.86,335.91,219.7,27.98,136.73,54.03,164.86,161.18,54.04,244.78,181.53,73.05,299.56,159.58,224.82,44.19,144.19,86.75,294.25,27.19,156.02,408.03,228.31,54.42,48.46,142.77,57.08
2021-09-24,48.49,146.92,213.61,3425.52,175.72,221.39,42.14,196.82,285.63,56.73,100.6,68.25,176.0,56.81,103.8,390.85,337.49,219.19,27.89,137.49,54.22,164.36,163.04,53.89,246.42,181.04,73.61,299.35,149.59,220.81,43.94,143.55,87.16,291.8,27.13,156.46,407.08,231.59,54.37,48.31,143.17,57.59
2021-09-27,51.56,145.37,213.11,3405.8,176.77,224.16,43.26,200.0,279.68,56.22,102.97,70.11,178.26,59.69,105.35,399.81,341.41,217.9,28.71,138.56,54.66,163.17,166.98,53.61,248.11,181.79,73.36,294.17,148.04,216.6,43.57,141.66,87.34,287.61,27.4,156.29,405.27,229.6,54.47,48.8,142.25,59.3
2021-09-28,50.98,141.91,212.27,3315.96,173.14,218.41,43.16,200.55,272.28,55.52,103.36,69.05,174.52,59.46,105.73,389.5,333.8,214.97,28.58,137.47,54.0,162.81,166.08,52.64,243.77,180.05,73.32,283.52,145.3,206.99,43.04,140.59,86.84,279.62,27.24,153.49,398.62,225.56,54.16,48.09,140.5,59.92
2021-09-29,50.58,142.83,214.9,3301.1201,171.54,225.36,43.07,197.87,270.5,55.48,103.33,69.15,172.68,58.82,106.28,384.89,336.93,214.92,27.31,139.18,53.49,164.02,165.95,52.96,244.28,180.88,75.09,284.0,146.02,205.17,43.53,142.02,86.99,282.26,27.4,154.88,400.41,226.68,54.38,48.71,140.44,59.88
2021-09-30,48.94,141.5,212.65,3285.04,167.53,219.94,42.45,191.97,271.22,54.43,101.45,67.99,169.17,57.56,103.03,378.03,328.26,212.28,27.36,138.93,53.28,161.5,163.69,52.47,241.11,175.42,75.11,281.92,145.23,207.16,43.01,139.8,85.96,279.73,27.01,152.01,390.74,222.75,54.01,47.05,139.38,58.82
2021-10-01,49.77,142.65,213.92,3283.26,173.94,226.0,43.08,194.33,275.26,55.14,104.33,69.13,176.01,58.58,105.82,380.0,329.86,215.65,28.07,143.32,53.86,160.47,167.13,53.02,242.93,176.68,81.4,289.1,147.06,207.42,42.93,139.58,87.48,285.04,27.16,152.42,392.43,230.46,54.3,46.8,137.05,60.93
2021-10-04,49.18,139.14,211.44,3189.78,172.66,223.79,43.34,193.13,270.86,54.23,104.72,70.18,173.46,58.24,104.9,374.15,326.47,214.21,28.08,144.11,53.47,159.22,166.95,52.99,243.08,176.04,83.1,283.11,147.14,197.32,42.42,138.79,87.69,285.29,27.25,151.38,387.01,224.73,54.5,46.69,135.73,61.72
2021-10-05,49.05,141.11,211.86,3221.0,174.76,224.42,44.22,192.5,271.77,54.69,105.86,70.97,174.61,59.1,104.9,385.81,329.48,215.72,28.3,143.15,53.95,159.58,168.66,53.08,245.22,177.88,81.6,288.76,149.46,204.51,42.32,139.33,88.72,291.34,27.35,153.6,393.43,224.28,54.51,47.09,136.62,61.62
2021-10-06,47.05,142.0,209.98,3262.01,173.4,224.99,44.24,191.86,275.27,53.94,104.93,69.8,175.48,57.16,104.33,388.05,330.36,216.86,27.75,142.36,53.98,159.91,169.02,53.71,247.1,178.4,80.66,293.11,148.8,207.0,42.02,141.19,89.27,293.86,27.31,155.09,394.25,226.51,54.53,46.91,137.62,60.49
2021-10-07,47.05,143.29,209.12,3302.4299,174.29,226.48,44.12,195.75,274.58,55.02,105.68,70.54,177.71,58.51,105.51,390.62,337.48,218.37,28.05,141.81,54.18,161.34,170.09,53.88,248.32,177.8,81.94,294.85,151.85,210.75,42.74,142.32,90.15,293.75,27.09,157.24,404.7,230.55,53.9,47.85,139.24,60.66
2021-10-08,46.03,142.9,208.95,3288.6201,175.15,226.39,44.34,195.16,272.48,55.08,108.05,70.42,176.74,58.71,104.72,392.81,334.34,217.7,27.89,143.22,53.81,160.93,170.22,54.12,247.7,176.95,80.63,294.85,152.48,208.31,42.45,141.73,90.62,289.99,26.77,157.33,408.46,230.27,53.24,47.38,139.66,62.18
2021-10-11,47.29,142.81,206.7,3246.3,173.46,226.45,43.78,192.89,273.75,54.93,107.13,69.76,173.52,58.23,104.08,385.24,336.97,215.29,27.68,142.43,53.44,160.25,166.64,54.23,246.58,176.28,79.93,294.23,150.28,206.95,42.06,142.32,89.89,288.29,26.03,156.23,404.99,225.11,52.18,47.42,139.53,61.56
2021-10-12,47.78,141.51,201.89,3247.3301,174.91,223.57,43.54,189.92,279.0,54.28,107.15,69.22,173.13,57.74,102.72,386.53,337.8,214.33,26.55,140.47,52.17,157.69,165.36,54.23,244.52,175.53,79.59,292.88,153.35,206.71,41.85,142.11,89.72,291.86,25.43,156.48,403.24,224.05,51.33,47.42,139.38,61.24
2021-10-13,48.4,140.91,203.61,3284.28,168.72,221.78,43.14,188.94,284.41,54.62,107.79,69.66,172.96,56.91,102.36,386.31,338.28,215.58,26.48,140.76,52.26,159.2,161.0,54.24,242.65,177.17,78.95,296.31,156.3,209.39,41.42,142.44,89.68,289.94,25.3,156.39,403.55,222.46,51.35,47.26,138.37,61.07
2021-10-14,48.6,143.76,206.78,3299.8601,171.51,217.44,45.07,194.33,290.02,55.65,108.81,71.71,174.41,58.74,102.74,391.2,344.05,218.59,27.49,143.39,53.9,160.11,163.47,54.61,244.55,180.32,78.33,302.75,157.14,217.46,41.67,144.05,89.17,292.22,25.62,156.69,420.36,225.18,51.92,50.77,139.87,62.0
2021-10-15,56.0,144.84,207.84,3409.02,175.81,217.04,46.37,199.02,291.66,55.25,109.61,72.07,176.46,58.96,104.41,406.07,350.41,220.72,28.28,144.61,54.46,161.3,166.61,54.48,242.25,181.94,78.33,304.21,158.01,218.62,41.49,144.42,90.92,296.39,25.7,155.64,428.07,230.99,52.27,48.92,140.55,62.59
2021-10-18,57.24,146.55,203.13,3446.74,176.82,216.98,46.28,198.18,291.7,55.19,109.56,71.85,171.14,58.95,104.12,413.69,355.01,220.63,28.6,142.32,54.47,160.12,166.55,53.94,242.26,181.72,77.15,307.29,159.43,222.22,41.32,142.34,90.8,297.35,25.33,152.88,424.62,230.65,51.91,48.4,141.68,62.56
2021-10-19,53.68,148.76,206.78,3444.1499,177.31,215.97,46.48,201.14,292.34,55.74,111.7,72.24,171.18,59.19,104.73,412.16,357.99,221.78,28.86,141.98,55.21,163.87,168.57,54.15,242.77,182.31,79.49,308.23,157.82,222.9,42.09,140.66,91.23,298.28,25.59,155.39,424.38,233.52,52.35,48.01,144.69,63.5
2021-10-20,52.51,149.26,209.66,3415.0601,179.6,216.17,47.09,204.19,290.09,56.2,113.16,73.26,170.55,59.89,106.0,407.89,358.23,223.64,28.59,141.9,55.37,163.78,170.84,54.63,239.72,182.42,81.07,307.41,158.45,221.03,42.8,141.21,91.68,301.88,25.91,158.69,435.09,231.42,53.61,48.39,146.0,63.85
