date,AAPL,MSFT,JNJ,V,WMT,PG,JPM,UNH,HD,MA,DIS,BAC,XOM,CVX,PFE,KO,PEP,CSCO,IBM,MRK,WFC,INTC,ORCL,AMZN,MMM,CAT,T,GE,C
2022-07-29,0.0012597652460678505,0.0012321980382991183,0.23258981566969927,0.0015156592086563551,0.07797421463875878,0.01944939793421189,0.005449333230662152,0.008015361769287032,0.0075856733163758155,0.0009393119824616022,0.002532123943848347,0.0027198746873320105,0.0045734031113471765,0.004178373356918192,0.09146325781181473,0.022748644861596213,0.020527104324409608,0.013825109385999701,0.14279553108765636,0.2651548661395881,0.0020346776606301816,0.002063955715713358,0.002455461233912599,5.1244698964900315e-05,0.05890009815249222,0.001854215722951273,0.0020582983361702788,0.0005329937989900637,0.003520034935184805
2022-08-31,0.0007154387301114481,0.000972852985701348,0.2784947950693065,0.0011281040297710808,0.07798581034354073,0.016680450863427544,0.004504394796707743,0.008996290058381725,0.005743041603480657,0.0006883311245981524,0.0021412995515001994,0.0022504116354403634,0.00745782591157885,0.005746128570122185,0.09188436985902634,0.026371488839967643,0.01848951682318205,0.013003170320284052,0.14438754851491792,0.26247134713501097,0.0016202355518651307,0.0014200879237471597,0.0024060085957679925,2.8749843068752456e-05,0.012652345363066041,0.0013817963952556145,0.007413874691688189,0.000370879677827044,0.002593405191656593
2022-09-30,6.305956398936055e-05,8.8688100257432e-05,0.3742306745951719,0.00020603538425111495,0.05772615714526551,0.014968165715463052,0.0011073569586750743,0.0024290697422892325,0.000692633607600308,0.0001116811442070294,0.00034730593675943365,0.0004178101270132513,0.001518032206503309,0.002251531638068976,0.10071261079168538,0.01392370177314668,0.011848769942802559,0.002171362126196414,0.14596636521547596,0.2635824393949265,0.0002225555969964862,0.00011354170503873336,0.0006172173480275104,1.032006791675704e-06,0.0029789615583551317,0.0002121886833311784,0.0010274992122855924,3.430067918667354e-05,0.0004292521002386527
2022-10-31,5.706620974718954e-07,8.085340356935891e-07,0.3753450111294721,5.5280201600449365e-06,0.015153095878164583,0.00010412293527541222,2.1096851536691782e-05,6.0954773290040345e-05,8.252959528020092e-06,2.4889237668578466e-06,8.807174968491585e-06,5.603015821560655e-06,0.07268511875225664,0.04561691844601036,0.03791907048981616,0.0003816977138879794,3.356787075988602e-05,5.068451254571116e-05,0.23011475206211082,0.22238792684162037,2.6896584845920777e-06,7.138441347028332e-07,5.6768416305572605e-06,1.5300403053413125e-09,2.8810060729149042e-05,7.4263157837276374e-06,4.358228291086051e-05,3.014992979850748e-07,4.720419863073657e-06
2022-11-30,1.7486423372439498e-05,2.576589041151647e-05,0.37534780720876554,6.606748378527179e-05,0.007312867992313192,0.0015245304629573442,0.00037927126231043063,0.0006055942828781494,0.0001910725953707054,5.46418212154408e-05,1.80219415365392e-05,0.00013652752103085244,0.07440414130918241,0.041925276408407465,0.0020489231887942418,0.002794212658079918,0.0009346656424707819,0.0006021042046868262,0.23602556310206033,0.254232915523354,7.571370812548187e-05,1.821466143511121e-05,0.00016109115401377353,2.4530173300987703e-07,0.0004938077860830669,0.00012830351718784506,0.0003480505777154827,1.503497283448882e-05,0.00011208139788829866
2022-12-30,0.0014960787025765374,0.0023887002776809764,0.15533096797729498,0.003285161166939426,0.07913950663494121,0.02744923014949492,0.010247741467854603,0.013958394772742928,0.008180176423281268,0.002874377748917078,0.001499150156034746,0.006814393944562123,0.045163825508604705,0.06402877002829456,0.01900696722384697,0.04035385450727848,0.023978758867367778,0.013035943288282855,0.040289408977371884,0.3742099536430572,0.004532681319910611,0.0018551025857301386,0.007691366182092184,0.0001243887666878955,0.01242435599092725,0.005247991245821498,0.02864501863333091,0.0014023761634556744,0.005345357645618514
2023-01-31,0.0001757597151141149,0.0003332138019956985,0.3496841373312994,0.0005397526619434124,0.0177237402041448,0.00964269827648421,0.0017366185220301878,0.0031368392178127247,0.0015768912457540228,0.00048718831325663173,0.0002392318549856271,0.0008617274339754765,0.056005829727663756,0.1305105364152336,0.0014638017208718737,0.04683540899470423,0.0035496786713063583,0.0031559656575388504,0.06359639162190217,0.301970634805854,0.0004882444454005917,0.0002310433708462815,0.0016246134524133186,1.0110436040005155e-05,0.0028801435572478095,0.0006349387961751341,5.617561835087334e-05,0.00020205539064362138,0.0006466287390111371
2023-02-28,0.00011948195121858143,0.00020944254887288814,0.3510144292517254,0.00037884673197534455,0.006634959295129786,0.015010274145865598,0.0014474597954372565,0.002273271446209983,0.0009151917508901983,0.0003242809826583673,0.00012695750608129048,0.0008479737513648173,0.05600817633288387,0.13049067164107414,0.0022518686127580637,0.049904474319619446,0.004625362227412596,0.001761041937909119,0.06825157103713148,0.30197420215123943,0.0004178843797444112,0.0001322731379443099,0.0008702571913826308,4.434194170250758e-06,0.001735441931175127,0.0006602354863804126,0.0007195101921527681,0.0001310175001351779,0.0007590085694571981
2023-03-31,0.00011919294681733239,0.00020467831193295526,0.35280146147187136,0.00038182566084454523,0.011517020788453566,0.01737782563461278,0.0015313841604557162,0.002949964118593293,0.000873591958269015,0.0003340834563387628,0.00012262335019478922,0.0008635018795772906,0.05696191894063477,0.130607433004611,0.0022359086258082576,0.05944975453848877,0.005261615216741798,0.0019288560440370826,0.06756825455790541,0.2819313823061476,0.00042576102890959735,0.0001271598698393711,0.0008425798130141152,4.363080264406204e-06,0.0014461449718021918,0.0006729169064084991,0.0005686803943590938,0.00013631033675068224,0.0007538066263159515
2023-04-28,4.6720090723534384e-05,0.00010474708844005765,0.3689136474416029,0.00026175841052115565,0.0068767673763261115,0.007029136845387334,0.0007010781203788544,0.0006578887467690708,0.00038702737781269494,0.0001626556545386801,7.86688026171628e-05,0.0003333763112210997,0.07332850686892596,0.1041595342475491,0.0002882516229555132,0.07585076906987337,0.0005525253343116948,0.0006315194294078282,0.05910383018200291,0.2630697591979468,0.00015666080846919243,3.6149156439922095e-05,0.0005880019899070221,2.1753603667872315e-06,0.000919900236950763,0.002446343058867099,0.032925051991670395,0.00011756551369263218,0.00026998366432447543
2023-05-31,0.0007116020322931488,0.001309005867726755,0.3117616607913434,0.0015825342731197647,0.027842417479385487,0.037237443986621134,0.0017744568097694967,0.01570337267098114,0.0021569958571169222,0.0010024294363505798,0.0004631711798648857,0.0016122592371298728,0.06117376573049533,0.09163035890903981,0.001047968501988647,0.20169184113856528,0.0169648895417673,0.005124967375188329,0.008330790805263968,0.19122678720758193,0.0010105692661101426,0.0005363217515507408,0.004315020920507244,3.474065856981328e-05,0.0010690865393904387,0.0021551386854294294,0.00843904656821136,0.0009040320120448298,0.0011873247665929148
2023-06-30,0.0007055635586839091,0.004546452434853145,0.3003312595119738,0.004588257754091681,0.021652998962872587,0.06491348886700811,0.00152873477015828,0.023802532548692006,0.0020863776121395343,0.001734256128780474,0.00019236205273142815,0.002488667693615463,0.061111900492454366,0.07309683686297094,0.0052984872195035145,0.19474205321377178,0.0030612723706260458,0.0026040924426958935,0.0027890102406804315,0.1644551888835957,0.001080544907394985,0.00027532496077109785,0.015873446204930145,0.0003300747673357939,0.0007569930260351104,0.002944632836929373,0.039289912901972354,0.0023133975278089923,0.0014058792449229945
2023-07-31,0.0008719840541841642,0.0024058401174218294,0.3003312536980614,0.0033838539019176244,0.014637212461952402,0.06493140917480107,0.0022522416859698867,0.02520024123401195,0.0018531615147601263,0.0016912780316622044,0.00016315560063629125,0.0023526003524797718,0.061097686450782146,0.07309874011367205,0.005648761122984841,0.19115595758764567,0.008913274806839474,0.003003577481289995,0.002602054761103954,0.16443081214029495,0.0010905760947271552,0.0002480272019626612,0.016968280652521567,0.00029256292390716703,0.0006926055822198121,0.0033892269719444095,0.0436261647528644,0.0021337730429426063,0.001533686484438438
2023-08-31,0.001263385824904832,0.00671537596540249,0.2692098915427585,0.005484761532175678,0.05378636388364401,0.0649428335397161,0.001859251015884578,0.02963359336050076,0.003085668577880539,0.0028700034389110194,0.00018922551057362527,0.0015133390847596475,0.06334430313690918,0.028072168976313996,0.006037871543604881,0.19115827534687752,0.005774928560922175,0.003551389211942695,0.002654779920918582,0.1645343361099807,0.0007139369642213583,0.0008041931294766943,0.055291879943834034,0.0005346383714753642,0.002631530609132361,0.004388005371810336,0.021431768521413045,0.0066364987414144,0.0018858022626408477
2023-09-29,0.00407019578128059,0.01889545396808944,0.22350654648231386,0.014008911774484786,0.03074253097076107,0.052173556258402164,0.0059318478388843,0.029722693549203417,0.008672405224691126,0.010567859981725408,0.0011492295022282547,0.004545695719731475,0.056746985806174585,0.027511946972792144,0.011756840826126184,0.1918458000074075,0.021281563929190433,0.00912715676958626,0.0055244857143385145,0.15557020750130784,0.004284062882961421,0.004263259996106923,0.03490293592404507,0.0027591164927986307,0.005286209130475805,0.026323245887828743,0.016768444172110986,0.01680193402810461,0.005258876906848668
