date,net_return,loss,turnover,kappa,n_used,rolling_cvar_60
2020-04-17,0.009169741128829671,-0.009169741128829671,0.0,,29,0.07069183019205237
2020-04-20,-0.009102750338526821,0.009102750338526821,0.0,,29,0.07069183019205237
2020-04-21,-0.017556735306613683,0.017556735306613683,0.0,,29,0.07069183019205237
2020-04-22,0.019913194646899154,-0.019913194646899154,0.0,,29,0.07069183019205237
2020-04-23,-0.011600940667369011,0.011600940667369011,0.0,,29,0.07069183019205237
2020-04-24,0.00627037270030941,-0.00627037270030941,0.0,,29,0.07069183019205237
2020-04-27,-0.003741807093725998,0.003741807093725998,0.0,,29,0.07069183019205237
2020-04-28,-0.0007920717369892377,0.0007920717369892377,0.0,,29,0.07069183019205237
2020-04-29,-0.0068959211797949005,0.0068959211797949005,0.0,,29,0.07069183019205237
2020-04-30,-0.01429403364689991,0.01429403364689991,0.3673984498579858,1.7140347518628933,29,0.07069183019205237
2020-05-01,-0.007417275188407774,0.007417275188407774,0.0,,29,0.07069183019205237
2020-05-04,-0.006260742273159981,0.006260742273159981,0.0,,29,0.07069183019205237
2020-05-05,0.007618017862019352,-0.007618017862019352,0.0,,29,0.07069183019205237
2020-05-06,-0.013644070713450803,0.013644070713450803,0.0,,29,0.07069183019205237
2020-05-07,-0.0072312162704532895,0.0072312162704532895,0.0,,29,0.07069183019205237
2020-05-08,0.018523836457933235,-0.018523836457933235,0.0,,29,0.07069183019205237
2020-05-11,-0.0006632902794208282,0.0006632902794208282,0.0,,29,0.07069183019205237
2020-05-12,-0.010990225135279445,0.010990225135279445,0.0,,29,0.07069183019205237
2020-05-13,-0.0046657923910652845,0.0046657923910652845,0.0,,29,0.07069183019205237
2020-05-14,0.005388443326927741,-0.005388443326927741,0.0,,29,0.07069183019205237
2020-05-15,0.0022912837785632537,-0.0022912837785632537,0.0,,29,0.07069183019205237
2020-05-18,0.013655845470303787,-0.013655845470303787,0.0,,29,0.07069183019205237
2020-05-19,-0.02392163780784561,0.02392163780784561,0.0,,29,0.07069183019205237
2020-05-20,-0.001876303409731393,0.001876303409731393,0.0,,29,0.07069183019205237
2020-05-21,-0.0047817598070296055,0.0047817598070296055,0.0,,29,0.07069183019205237
2020-05-22,-0.00038359140998763094,0.00038359140998763094,0.0,,29,0.07069183019205237
2020-05-26,0.0034436925597461565,-0.0034436925597461565,0.0,,29,0.07069183019205237
2020-05-27,0.006725978983988972,-0.006725978983988972,0.0,,29,0.07069183019205237
2020-05-28,0.012001205101839026,-0.012001205101839026,0.0,,29,0.07069183019205237
2020-05-29,0.02160011532946197,-0.02160011532946197,0.00842839056863968,1.565504236378297,29,0.07069183019205237
2020-06-01,-0.018669501009984178,0.018669501009984178,0.0,,29,0.07069183019205237
2020-06-02,0.00933339052633299,-0.00933339052633299,0.0,,29,0.07069183019205237
2020-06-03,0.006291727851562976,-0.006291727851562976,0.0,,29,0.07069183019205237
2020-06-04,-2.7762990787579716e-05,2.7762990787579716e-05,0.0,,29,0.07069183019205237
2020-06-05,0.005703340503663718,-0.005703340503663718,0.0,,29,0.06894427766919942
2020-06-08,0.004277713993395175,-0.004277713993395175,0.0,,29,0.05386279203529099
2020-06-09,-0.003503580749302084,0.003503580749302084,0.0,,29,0.05386279203529099
2020-06-10,0.000310480174493393,-0.000310480174493393,0.0,,29,0.03397429151957166
2020-06-11,-0.028138943549515433,0.028138943549515433,0.0,,29,0.035380060100128265
2020-06-12,-0.006600982197485182,0.006600982197485182,0.0,,29,0.035380060100128265
2020-06-15,-0.00887314145843487,0.00887314145843487,0.0,,29,0.035380060100128265
2020-06-16,0.018680940780833166,-0.018680940780833166,0.0,,29,0.029497998539632767
2020-06-17,-0.005643452706773197,0.005643452706773197,0.0,,29,0.023576694122448404
2020-06-18,7.700316134377808e-05,-7.700316134377808e-05,0.0,,29,0.023576694122448404
2020-06-19,0.0008960120283959504,-0.0008960120283959504,0.0,,29,0.023576694122448404
2020-06-22,-0.004152380452557601,0.004152380452557601,0.0,,29,0.023576694122448404
2020-06-23,-0.007562580653607475,0.007562580653607475,0.0,,29,0.023576694122448404
2020-06-24,-0.015033520547477634,0.015033520547477634,0.0,,29,0.023576694122448404
2020-06-25,0.004245478015738519,-0.004245478015738519,0.0,,29,0.023576694122448404
2020-06-26,-0.017929800392249572,0.017929800392249572,0.0,,29,0.023576694122448404
2020-06-29,0.020111638111766077,-0.020111638111766077,0.0,,29,0.023576694122448404
2020-06-30,0.007170428174747157,-0.007170428174747157,0.8739464473339795,1.5393300778283472,29,0.023576694122448404
2020-07-01,-0.008339862895465079,0.008339862895465079,0.0,,29,0.023576694122448404
2020-07-02,0.0021918513172652044,-0.0021918513172652044,0.0,,29,0.023576694122448404
2020-07-06,0.00820758606886895,-0.00820758606886895,0.0,,29,0.023576694122448404
2020-07-07,-0.0035838187385906334,0.0035838187385906334,0.0,,29,0.023576694122448404
2020-07-08,0.006163822481947412,-0.006163822481947412,0.0,,29,0.023576694122448404
2020-07-09,-0.025974983958894166,0.025974983958894166,0.0,,29,0.0260118551054184
2020-07-10,0.010203008960933535,-0.010203008960933535,0.0,,29,0.0260118551054184
2020-07-13,-0.0007381976646468471,0.0007381976646468471,0.0,,29,0.0260118551054184
2020-07-14,0.0181823021909742,-0.0181823021909742,0.0,,29,0.0260118551054184
2020-07-15,-0.006850579750219008,0.006850579750219008,0.0,,29,0.0260118551054184
2020-07-16,0.013070576921686781,-0.013070576921686781,0.0,,29,0.0260118551054184
2020-07-17,0.009315706311068891,-0.009315706311068891,0.0,,29,0.0260118551054184
2020-07-20,-0.007634760342177997,0.007634760342177997,0.0,,29,0.0260118551054184
2020-07-21,-0.000533355915234409,0.000533355915234409,0.0,,29,0.0260118551054184
2020-07-22,-0.001609616888091316,0.001609616888091316,0.0,,29,0.0260118551054184
2020-07-23,0.0017887446064562878,-0.0017887446064562878,0.0,,29,0.0260118551054184
2020-07-24,0.01789405262662657,-0.01789405262662657,0.0,,29,0.0260118551054184
2020-07-27,0.00035166951002485453,-0.00035166951002485453,0.0,,29,0.0260118551054184
2020-07-28,0.01072283929308962,-0.01072283929308962,0.0,,29,0.0260118551054184
2020-07-29,-0.0005258597232086377,0.0005258597232086377,0.0,,29,0.0260118551054184
2020-07-30,-0.0026118850803251784,0.0026118850803251784,0.0,,29,0.0260118551054184
2020-07-31,0.0031396817936274286,-0.0031396817936274286,0.0008066096675771547,1.3686219156833197,29,0.0260118551054184
2020-08-03,-0.004174472896969956,0.004174472896969956,0.0,,29,0.0260118551054184
2020-08-04,0.011705435371943441,-0.011705435371943441,0.0,,29,0.0260118551054184
2020-08-05,-0.006389906653405121,0.006389906653405121,0.0,,29,0.0260118551054184
2020-08-06,0.005038796028419042,-0.005038796028419042,0.0,,29,0.0260118551054184
2020-08-07,0.012103451755632528,-0.012103451755632528,0.0,,29,0.0260118551054184
2020-08-10,0.00785990488432058,-0.00785990488432058,0.0,,29,0.0260118551054184
2020-08-11,-0.008137436876617722,0.008137436876617722,0.0,,29,0.0260118551054184
2020-08-12,0.0015398073126440652,-0.0015398073126440652,0.0,,29,0.0260118551054184
2020-08-13,-0.0013650252553590741,0.0013650252553590741,0.0,,29,0.024261142839464594
2020-08-14,0.004613897831331774,-0.004613897831331774,0.0,,29,0.024261142839464594
2020-08-17,-0.00016738487738038535,0.00016738487738038535,0.0,,29,0.024261142839464594
2020-08-18,0.006803358313875076,-0.006803358313875076,0.0,,29,0.024261142839464594
2020-08-19,-0.0021982827954912217,0.0021982827954912217,0.0,,29,0.024261142839464594
2020-08-20,-0.0015254937905571763,0.0015254937905571763,0.0,,29,0.024261142839464594
2020-08-21,0.0005096695056588457,-0.0005096695056588457,0.0,,29,0.024261142839464594
2020-08-24,0.009830690017053625,-0.009830690017053625,0.0,,29,0.024261142839464594
2020-08-25,-0.002518302577643735,0.002518302577643735,0.0,,29,0.02401457596688639
2020-08-26,0.0006730497917896706,-0.0006730497917896706,0.0,,29,0.02401457596688639
2020-08-27,-0.0004992759258666543,0.0004992759258666543,0.0,,29,0.02401457596688639
2020-08-28,-0.002857166335488606,0.002857166335488606,0.0,,29,0.02401457596688639
2020-08-31,0.0001639045776397528,-0.0001639045776397528,0.0005817629086700398,1.3153442230698786,29,0.02401457596688639
2020-09-01,-0.001829867805204501,0.001829867805204501,0.0,,29,0.02401457596688639
2020-09-02,0.023148447328100414,-0.023148447328100414,0.0,,29,0.02401457596688639
2020-09-03,0.0013124679904187658,-0.0013124679904187658,0.0,,29,0.02401457596688639
2020-09-04,-0.0021487716780338962,0.0021487716780338962,0.0,,29,0.01964610163287379
2020-09-08,-0.008606813288705146,0.008606813288705146,0.0,,29,0.01964610163287379
2020-09-09,0.0013379185703478382,-0.0013379185703478382,0.0,,29,0.01964610163287379
2020-09-10,-0.008499823964463317,0.008499823964463317,0.0,,29,0.01964610163287379
2020-09-11,0.004365478171673709,-0.004365478171673709,0.0,,29,0.01964610163287379
2020-09-14,0.008862589069637558,-0.008862589069637558,0.0,,29,0.01964610163287379
2020-09-15,0.004640146300767548,-0.004640146300767548,0.0,,29,0.01964610163287379
2020-09-16,-0.0037970122648015706,0.0037970122648015706,0.0,,29,0.01964610163287379
2020-09-17,0.00364399189763947,-0.00364399189763947,0.0,,29,0.01964610163287379
2020-09-18,-0.0039635459403999235,0.0039635459403999235,0.0,,29,0.01750386587994963
2020-09-21,-0.012251645155305212,0.012251645155305212,0.0,,29,0.018718809835482984
2020-09-22,0.0035250987439598043,-0.0035250987439598043,0.0,,29,0.015611147467634841
2020-09-23,-0.015212890268656886,0.015212890268656886,0.0,,29,0.017813173127618754
2020-09-24,0.004753191629060735,-0.004753191629060735,0.0,,29,0.017813173127618754
2020-09-25,0.0033792715094592327,-0.0033792715094592327,0.0,,29,0.017813173127618754
2020-09-28,-0.000504956673412561,0.000504956673412561,0.0,,29,0.017813173127618754
2020-09-29,-0.0020210977003028933,0.0020210977003028933,0.0,,29,0.017813173127618754
2020-09-30,0.004226598396845921,-0.004226598396845921,1.8502919578529837e-08,1.3255436287649864,29,0.017813173127618754
2020-10-01,-0.0006630271068037822,0.0006630271068037822,0.0,,29,0.017813173127618754
2020-10-02,-0.003538243077492286,0.003538243077492286,0.0,,29,0.012023782904222416
2020-10-05,0.007090705311623976,-0.007090705311623976,0.0,,29,0.012023782904222416
2020-10-06,-0.0033543601674389943,0.0033543601674389943,0.0,,29,0.012023782904222416
2020-10-07,0.0025224696036417484,-0.0025224696036417484,0.0,,29,0.012023782904222416
2020-10-08,-0.007041562791133317,0.007041562791133317,0.0,,29,0.012023782904222416
2020-10-09,0.0023683502353833226,-0.0023683502353833226,0.0,,29,0.012023782904222416
2020-10-12,0.0037107354711795135,-0.0037107354711795135,0.0,,29,0.012023782904222416
2020-10-13,-0.0031838154365016764,0.0031838154365016764,0.0,,29,0.012023782904222416
2020-10-14,-0.01566705390222848,0.01566705390222848,0.0,,29,0.014377196442063526
2020-10-15,-0.004617384195643098,0.004617384195643098,0.0,,29,0.014377196442063526
2020-10-16,-0.0018900377842560436,0.0018900377842560436,0.0,,29,0.014377196442063526
2020-10-19,-0.012919614682937466,0.012919614682937466,0.0,,29,0.014599852951274278
2020-10-20,-0.0008695607657465708,0.0008695607657465708,0.0,,29,0.014599852951274278
2020-10-21,-0.00872868322971262,0.00872868322971262,0.0,,29,0.014599852951274278
2020-10-22,0.010213768859477581,-0.010213768859477581,0.0,,29,0.014599852951274278
2020-10-23,0.010985401601606772,-0.010985401601606772,0.0,,29,0.014599852951274278
2020-10-26,-0.0025917290888841653,0.0025917290888841653,0.0,,29,0.014599852951274278
2020-10-27,-0.007433176421228271,0.007433176421228271,0.0,,29,0.014599852951274278
2020-10-28,-0.018648132617370607,0.018648132617370607,0.0,,29,0.01650935892941866
2020-10-29,0.007987832036653509,-0.007987832036653509,0.0,,29,0.01650935892941866
2020-10-30,0.00404712682390902,-0.00404712682390902,4.066334576227656e-10,1.3877808932222466,29,0.01650935892941866
2020-11-02,0.01245814150905282,-0.01245814150905282,0.0,,29,0.01650935892941866
2020-11-03,0.0008730693908878823,-0.0008730693908878823,0.0,,29,0.01650935892941866
2020-11-04,-0.009175989331661942,0.009175989331661942,0.0,,29,0.01650935892941866
2020-11-05,0.016250756037078835,-0.016250756037078835,0.0,,29,0.01650935892941866
2020-11-06,0.0065386397091122305,-0.0065386397091122305,0.0,,29,0.01650935892941866
2020-11-09,0.02236650386474708,-0.02236650386474708,0.0,,29,0.01650935892941866
2020-11-10,0.021053341678501435,-0.021053341678501435,0.0,,29,0.01650935892941866
2020-11-11,-0.00162932052974925,0.00162932052974925,0.0,,29,0.01650935892941866
2020-11-12,-0.0034405786541210834,0.0034405786541210834,0.0,,29,0.01650935892941866
2020-11-13,0.004446074425834404,-0.004446074425834404,0.0,,29,0.01650935892941866
2020-11-16,-0.0027779102749234184,0.0027779102749234184,0.0,,29,0.01650935892941866
2020-11-17,-0.0023064719970621755,0.0023064719970621755,0.0,,29,0.01650935892941866
2020-11-18,-0.00707614938608523,0.00707614938608523,0.0,,29,0.01650935892941866
2020-11-19,-0.001814689103300367,0.001814689103300367,0.0,,29,0.01650935892941866
2020-11-20,-0.0028272933303812313,0.0028272933303812313,0.0,,29,0.01650935892941866
2020-11-23,0.003165096951739165,-0.003165096951739165,0.0,,29,0.01650935892941866
2020-11-24,0.0068056228472895665,-0.0068056228472895665,0.0,,29,0.01650935892941866
2020-11-25,-0.0037900725716518736,0.0037900725716518736,0.0,,29,0.01650935892941866
2020-11-27,0.0028123488911006153,-0.0028123488911006153,0.0,,29,0.01650935892941866
2020-11-30,-0.002801909667526456,0.002801909667526456,2.5763925386985753e-08,1.2783531374304715,29,0.01650935892941866
2020-12-01,0.0028126276655997423,-0.0028126276655997423,0.0,,29,0.01650935892941866
2020-12-02,0.012864740309662953,-0.012864740309662953,0.0,,29,0.01650935892941866
2020-12-03,0.006187232831202056,-0.006187232831202056,0.0,,29,0.01650935892941866
2020-12-04,-0.0030771815762952737,0.0030771815762952737,0.0,,29,0.01650935892941866
2020-12-07,-0.00325025522290493,0.00325025522290493,0.0,,29,0.01650935892941866
2020-12-08,0.0016330093289182413,-0.0016330093289182413,0.0,,29,0.01650935892941866
2020-12-09,0.00015950685788758816,-0.00015950685788758816,0.0,,29,0.01650935892941866
2020-12-10,-0.015454277017902465,0.015454277017902465,0.0,,29,0.016589821179167182
2020-12-11,-0.002643218205842415,0.002643218205842415,0.0,,29,0.016589821179167182
2020-12-14,-0.0061321989838998125,0.0061321989838998125,0.0,,29,0.016589821179167182
2020-12-15,0.009499122675931762,-0.009499122675931762,0.0,,29,0.016589821179167182
2020-12-16,-0.010565927292377209,0.010565927292377209,0.0,,29,0.016589821179167182
2020-12-17,0.0016704006986714085,-0.0016704006986714085,0.0,,29,0.016589821179167182
2020-12-18,0.007495279043402804,-0.007495279043402804,0.0,,29,0.016589821179167182
2020-12-21,-0.01603709794689506,0.01603709794689506,0.0,,29,0.016784094822164714
2020-12-22,-0.00840626932706248,0.00840626932706248,0.0,,29,0.016784094822164714
2020-12-23,-0.0005110783628347346,0.0005110783628347346,0.0,,29,0.016784094822164714
2020-12-24,-0.002033650947989032,0.002033650947989032,0.0,,29,0.016784094822164714
2020-12-28,0.0023832092609564442,-0.0023832092609564442,0.0,,29,0.016784094822164714
2020-12-29,-0.0028836833175015114,0.0028836833175015114,0.0,,29,0.016784094822164714
2020-12-30,-0.011388313335121835,0.011388313335121835,0.0,,29,0.016784094822164714
2020-12-31,0.010487612716642182,-0.010487612716642182,2.3612589636684004e-08,1.084148585691886,29,0.016784094822164714
2021-01-04,0.0017080804968161514,-0.0017080804968161514,0.0,,29,0.016784094822164714
2021-01-05,-0.004588192079330283,0.004588192079330283,0.0,,29,0.016784094822164714
2021-01-06,0.012117841197838049,-0.012117841197838049,0.0,,29,0.016784094822164714
2021-01-07,-0.012813079135321134,0.012813079135321134,0.0,,29,0.016784094822164714
2021-01-08,-0.012467232748404009,0.012467232748404009,0.0,,29,0.016784094822164714
2021-01-11,-0.005878068834716137,0.005878068834716137,0.0,,29,0.016713169194056045
2021-01-12,-0.0034747169782282736,0.0034747169782282736,0.0,,29,0.016713169194056045
2021-01-13,-0.0034955267466718763,0.0034955267466718763,0.0,,29,0.016713169194056045
2021-01-14,-0.0003516449541869511,0.0003516449541869511,0.0,,29,0.016713169194056045
2021-01-15,0.005951932282792597,-0.005951932282792597,0.0,,29,0.016713169194056045
2021-01-19,-0.005752258507033707,0.005752258507033707,0.0,,29,0.016713169194056045
2021-01-20,0.0036854203596816625,-0.0036854203596816625,0.0,,29,0.016713169194056045
2021-01-21,0.0001726934733000862,-0.0001726934733000862,0.0,,29,0.016713169194056045
2021-01-22,0.003494940514799428,-0.003494940514799428,0.0,,29,0.016713169194056045
2021-01-25,0.01652331127194484,-0.01652331127194484,0.0,,29,0.016713169194056045
2021-01-26,-0.03165067380125421,0.03165067380125421,0.0,,29,0.02104734958868391
2021-01-27,-0.02545490020840897,0.02545490020840897,0.0,,29,0.02438089065218608
2021-01-28,0.004351341095769247,-0.004351341095769247,0.0,,29,0.02438089065218608
2021-01-29,-0.011201205817794026,0.011201205817794026,0.0001875945124299707,1.1420057378248987,29,0.02438089065218608
2021-02-01,-0.008584476669671562,0.008584476669671562,0.0,,29,0.02438089065218608
2021-02-02,0.004055086262560269,-0.004055086262560269,0.0,,29,0.02438089065218608
2021-02-03,0.005320342666936771,-0.005320342666936771,0.0,,29,0.02438089065218608
2021-02-04,0.006388909989790679,-0.006388909989790679,0.0,,29,0.02438089065218608
2021-02-05,0.003267400179475961,-0.003267400179475961,0.0,,29,0.02438089065218608
2021-02-08,-0.004877727132058771,0.004877727132058771,0.0,,29,0.02438089065218608
2021-02-09,-0.0009062540633957729,0.0009062540633957729,0.0,,29,0.02438089065218608
2021-02-10,-0.0007305961976983901,0.0007305961976983901,0.0,,29,0.02438089065218608
2021-02-11,-0.006548447140103783,0.006548447140103783,0.0,,29,0.02438089065218608
2021-02-12,-0.007322695585610104,0.007322695585610104,0.0,,29,0.02438089065218608
2021-02-16,-0.0009197644429017761,0.0009197644429017761,0.0,,29,0.02438089065218608
2021-02-17,0.052433649309925154,-0.052433649309925154,0.0,,29,0.02438089065218608
2021-02-18,-0.00019545690717528172,0.00019545690717528172,0.0,,29,0.02438089065218608
2021-02-19,-0.009297132122802127,0.009297132122802127,0.0,,29,0.02438089065218608
2021-02-22,-1.448767160664744e-06,1.448767160664744e-06,0.0,,29,0.02438089065218608
2021-02-23,0.010266302050479036,-0.010266302050479036,0.0,,29,0.02438089065218608
2021-02-24,0.0015725179862460727,-0.0015725179862460727,0.0,,29,0.02438089065218608
2021-02-25,-0.01085385590204421,0.01085385590204421,0.0,,29,0.02438089065218608
2021-02-26,-0.021236926500502275,0.021236926500502275,0.00010748420420494433,1.1494574380263056,29,0.026114166836721815
2021-03-01,0.001088647594817037,-0.001088647594817037,0.0,,29,0.026114166836721815
2021-03-02,-0.006865114317168426,0.006865114317168426,0.0,,29,0.026114166836721815
2021-03-03,0.007265650947972968,-0.007265650947972968,0.0,,29,0.026114166836721815
2021-03-04,-0.01046949736827071,0.01046949736827071,0.0,,29,0.026114166836721815
2021-03-05,0.021894356901891,-0.021894356901891,0.0,,29,0.026114166836721815
2021-03-08,0.014098541284505406,-0.014098541284505406,0.0,,29,0.026114166836721815
2021-03-09,-0.010382464172892215,0.010382464172892215,0.0,,29,0.026114166836721815
2021-03-10,0.015661937814096246,-0.015661937814096246,0.0,,29,0.026114166836721815
2021-03-11,-0.027495250711878146,0.027495250711878146,0.0,,29,0.028200274907180443
2021-03-12,0.002166476480118988,-0.002166476480118988,0.0,,29,0.028200274907180443
2021-03-15,0.00017792483858872031,-0.00017792483858872031,0.0,,29,0.028200274907180443
2021-03-16,-8.611042378713592e-08,8.611042378713592e-08,0.0,,29,0.028200274907180443
2021-03-17,0.0019732489785585926,-0.0019732489785585926,0.0,,29,0.028200274907180443
2021-03-18,0.01003489411441763,-0.01003489411441763,0.0,,29,0.028200274907180443
2021-03-19,-0.0012378379487160915,0.0012378379487160915,0.0,,29,0.028200274907180443
2021-03-22,0.006222796016234503,-0.006222796016234503,0.0,,29,0.028200274907180443
2021-03-23,0.005656873736578268,-0.005656873736578268,0.0,,29,0.028200274907180443
2021-03-24,0.0017542804926650637,-0.0017542804926650637,0.0,,29,0.028200274907180443
2021-03-25,0.006490152132423152,-0.006490152132423152,0.0,,29,0.028200274907180443
2021-03-26,0.013940124958749568,-0.013940124958749568,0.0,,29,0.028200274907180443
2021-03-29,0.01117230134721931,-0.01117230134721931,0.0,,29,0.028200274907180443
2021-03-30,-0.004080569593040872,0.004080569593040872,0.0,,29,0.028200274907180443
2021-03-31,-0.006120837088369518,0.006120837088369518,0.8032174213085805,1.1394451811994015,29,0.028200274907180443
2021-04-01,0.001089876314324213,-0.001089876314324213,0.0,,29,0.028200274907180443
2021-04-05,0.01547524124104335,-0.01547524124104335,0.0,,29,0.028200274907180443
2021-04-06,0.0038122331692231493,-0.0038122331692231493,0.0,,29,0.028200274907180443
2021-04-07,-0.0016972304534639282,0.0016972304534639282,0.0,,29,0.028200274907180443
2021-04-08,-0.013982972305717005,0.013982972305717005,0.0,,29,0.028200274907180443
2021-04-09,0.0001944003905999869,-0.0001944003905999869,0.0,,29,0.028200274907180443
2021-04-12,0.0004752869447295594,-0.0004752869447295594,0.0,,29,0.028200274907180443
2021-04-13,-0.0007913409269938639,0.0007913409269938639,0.0,,29,0.028200274907180443
2021-04-14,0.0008673040308719065,-0.0008673040308719065,0.0,,29,0.028200274907180443
2021-04-15,0.0021878788602660267,-0.0021878788602660267,0.0,,29,0.028200274907180443
2021-04-16,0.0075434658776090254,-0.0075434658776090254,0.0,,29,0.028200274907180443
2021-04-19,-0.0007866155589672961,0.0007866155589672961,0.0,,29,0.028200274907180443
2021-04-20,0.0021722550961166174,-0.0021722550961166174,0.0,,29,0.028200274907180443
2021-04-21,-0.00036281211530140114,0.00036281211530140114,0.0,,29,0.028200274907180443
2021-04-22,-0.01208720875732807,0.01208720875732807,0.0,,29,0.0247290258069298
