date,SPY,QQQ,IWM,TLT,GLD,XLF,XLK,XLE,XLV,XLU,EFA,EEM,VNQ,DIA,HYG,LQD,USO,SLV,XBI
2020-12-23,367.57,308.2,199.14,156.67,175.65,28.91,128.21,38.32,111.15,60.78,72.33,50.35,84.49,301.28,86.87,137.3,32.75,23.8,151.14
2020-12-24,369.0,309.56,199.01,157.29,176.35,28.95,129.06,38.12,111.47,61.21,72.36,50.13,83.88,302.02,87.05,137.77,32.92,23.96,150.01
2020-12-28,372.17,312.68,198.27,157.36,175.71,29.09,130.52,37.88,111.75,61.48,72.95,50.27,84.38,304.0,87.16,137.86,32.59,24.43,146.46
2020-12-29,371.46,312.96,194.43,157.16,176.35,28.99,129.9,37.63,112.28,61.47,73.42,51.02,83.66,303.46,87.05,137.92,32.78,24.39,142.17
2020-12-30,371.99,312.97,196.41,157.5,177.7,29.12,129.83,38.22,112.26,61.78,73.52,51.7,84.12,304.13,87.23,138.1,32.91,24.76,144.08
2020-12-31,373.88,313.74,196.06,157.73,178.36,29.48,130.02,37.9,113.44,62.7,72.96,51.67,84.93,305.79,87.3,138.13,33.01,24.57,140.78
2021-01-04,368.79,309.31,193.5,157.54,182.33,29.08,127.9,37.96,112.95,61.12,73.34,52.0,82.17,302.32,87.12,137.43,32.38,25.35,140.95
2021-01-05,371.33,311.86,196.49,156.37,182.87,29.21,128.73,39.66,113.77,61.11,74.1,53.25,82.29,303.84,87.15,136.99,33.94,25.67,140.45
2021-01-06,373.55,307.54,204.53,153.16,179.9,30.5,126.51,40.87,115.33,62.63,74.95,52.8,82.43,308.21,86.99,135.88,34.11,25.34,143.32
2021-01-07,379.1,314.98,208.17,151.81,179.48,30.94,129.92,41.47,116.83,61.81,75.03,53.3,82.27,310.5,87.24,135.86,34.53,25.26,149.21
2021-01-08,381.26,319.03,207.72,151.32,173.34,30.92,130.76,41.42,117.39,62.33,75.73,54.71,83.07,311.04,87.37,135.76,35.43,23.51,149.54
2021-01-11,378.69,314.42,207.54,151.07,173.0,31.02,129.68,42.07,117.94,61.75,74.74,53.97,81.97,310.17,86.9,135.18,35.26,23.21,148.06
2021-01-12,378.77,313.92,211.26,150.95,174.12,31.34,129.06,43.54,116.66,61.42,75.08,54.5,82.16,310.74,87.01,135.47,35.9,23.72,149.35
2021-01-13,379.79,316.04,209.75,152.65,173.37,31.32,129.88,43.2,116.98,62.62,74.98,54.62,83.16,310.63,87.27,136.52,35.8,23.44,148.57
2021-01-14,378.46,314.35,213.94,151.22,173.28,31.46,128.74,44.48,116.61,62.38,75.58,55.13,83.65,310.05,87.25,135.93,36.24,23.71,153.43
2021-01-15,375.7,311.86,210.75,151.82,171.13,30.94,127.42,42.75,116.97,62.99,74.4,54.35,84.61,308.12,87.11,136.14,35.34,22.95,151.73
2021-01-19,378.65,316.41,213.45,152.31,172.58,31.02,129.08,43.61,117.85,62.75,74.94,55.25,84.37,309.32,87.36,136.38,35.75,23.38,154.22
2021-01-20,383.89,323.77,214.39,152.46,175.39,30.89,131.64,43.77,118.5,63.12,75.45,56.22,85.98,311.77,87.52,136.34,35.79,24.01,154.13
2021-01-21,384.24,326.36,212.53,151.39,175.28,30.56,133.34,42.29,117.94,62.75,75.51,56.32,85.57,311.87,87.47,135.8,35.76,24.15,150.78
2021-01-22,382.88,325.42,215.0,151.88,173.9,30.34,132.83,42.07,117.59,62.84,75.15,55.83,85.77,309.97,87.3,135.7,35.23,23.66,152.56
2021-01-25,384.39,328.11,214.79,153.67,174.05,30.12,133.94,41.64,118.36,64.1,75.06,56.25,86.42,309.65,87.32,136.28,35.59,23.55,157.14
2021-01-26,383.79,328.59,213.3,153.38,173.62,29.88,134.03,40.75,117.92,63.46,75.17,55.84,87.03,309.39,87.19,136.27,35.45,23.65,154.38
2021-01-27,374.41,319.43,209.39,153.77,172.52,29.0,131.5,40.2,114.34,61.75,73.45,54.29,85.49,303.26,86.94,136.03,35.5,23.42,152.3
2021-01-28,377.63,321.32,208.72,152.92,172.68,29.54,132.04,40.67,116.01,62.49,73.92,54.67,85.95,306.07,87.2,135.81,35.25,24.72,151.64
2021-01-29,370.07,314.56,205.56,152.0,172.61,28.95,128.93,39.32,115.03,62.15,72.39,53.31,84.96,299.81,86.97,135.6,35.18,24.99,152.88
2021-02-01,376.23,322.42,210.61,152.0,174.23,29.33,132.16,39.6,115.47,62.45,73.25,54.75,86.9,302.02,86.93,135.6,36.12,26.76,159.62
2021-02-02,381.55,327.68,213.61,151.02,172.11,30.04,133.95,40.03,115.8,62.96,73.99,55.46,87.42,306.82,87.14,135.24,36.82,24.54,163.24
2021-02-03,381.85,326.38,214.25,149.68,171.85,30.21,133.49,41.74,114.98,62.76,74.17,55.74,87.2,307.26,87.21,134.92,37.44,24.93,161.07
2021-02-04,386.19,330.24,218.62,149.28,168.15,30.88,135.62,42.2,115.46,63.25,74.25,55.76,87.8,310.67,87.39,135.15,37.81,24.48,162.77
2021-02-05,387.71,331.36,221.65,148.03,169.81,30.89,135.32,42.56,115.67,63.59,74.71,56.24,88.11,311.54,87.52,134.79,38.19,24.95,166.78
2021-02-08,390.51,333.58,227.31,148.68,171.52,31.29,136.74,44.34,115.81,63.1,75.23,56.34,88.59,313.89,87.78,135.37,38.94,25.39,173.99
2021-02-09,390.25,333.51,228.38,148.79,172.08,31.3,136.58,43.87,115.98,63.19,75.64,56.94,88.9,313.92,87.62,135.16,39.17,25.28,171.86
2021-02-10,390.08,332.75,226.88,149.78,172.71,31.3,136.38,44.71,116.19,63.44,75.38,57.14,89.38,314.5,87.6,135.48,39.28,25.07,168.01
2021-02-11,390.71,334.58,226.62,148.96,171.21,31.2,137.88,44.02,116.41,63.08,75.89,57.75,89.57,314.68,87.64,135.12,38.97,25.09,165.83
2021-02-12,392.64,336.45,227.26,147.11,170.69,31.52,138.59,44.67,117.28,62.62,76.31,57.8,89.59,315.04,87.78,134.68,39.94,25.31,164.32
2021-02-16,392.3,335.54,225.83,144.87,168.24,32.06,138.14,45.79,116.12,61.92,76.86,57.94,88.9,315.58,87.64,133.73,40.45,25.26,160.16
2021-02-17,392.39,333.93,224.06,145.79,166.33,32.22,136.92,46.47,116.54,61.97,76.41,57.96,88.79,316.6,87.61,134.4,40.89,25.4,160.72
2021-02-18,390.72,332.47,220.59,145.2,166.32,32.03,136.25,45.42,115.81,62.34,76.03,57.16,88.41,315.56,87.49,134.14,40.27,25.06,156.54
2021-02-19,390.03,331.02,225.19,143.27,167.01,32.41,136.05,46.18,114.41,61.41,76.25,57.53,88.92,314.92,87.5,133.17,39.68,25.26,159.07
2021-02-22,387.03,322.44,223.73,142.18,169.51,32.71,133.05,47.78,114.14,60.21,76.06,55.84,89.66,315.21,87.23,132.34,41.28,26.27,154.29
2021-02-23,387.5,321.48,221.76,141.77,169.12,32.91,132.68,48.57,113.95,60.71,76.13,56.09,90.22,315.39,87.44,132.44,41.62,25.71,150.83
2021-02-24,391.77,324.13,227.0,140.84,169.0,33.55,134.71,50.29,114.74,60.0,76.37,55.73,90.91,319.53,87.53,132.64,42.5,25.94,153.1
2021-02-25,382.33,312.83,218.61,138.54,165.82,32.94,130.0,49.32,113.59,59.46,75.07,54.46,89.17,313.98,86.7,130.54,42.46,25.4,146.88
2021-02-26,380.36,314.14,218.31,143.12,161.81,32.31,130.69,48.15,112.61,58.36,74.01,53.73,87.87,309.45,86.44,132.27,41.31,24.66,148.0
2021-03-01,389.58,323.59,226.07,141.06,161.53,33.32,134.9,49.4,114.08,59.65,75.4,55.17,88.26,315.59,87.1,132.13,40.6,24.6,151.6
2021-03-02,386.54,318.4,221.72,141.07,162.41,33.2,132.76,49.13,113.75,59.47,75.32,54.63,87.41,314.19,86.97,131.98,40.07,24.8,146.85
2021-03-03,381.42,309.16,219.32,139.54,160.62,33.46,129.42,49.85,112.31,58.77,74.86,54.52,86.91,312.99,86.69,131.0,41.14,24.28,139.94
2021-03-04,376.7,304.1,213.19,138.64,159.04,33.08,126.56,51.04,110.8,58.72,74.15,53.25,85.92,309.58,86.36,129.93,43.07,23.56,135.43
2021-03-05,383.63,308.68,217.71,138.91,159.14,33.71,128.95,52.95,113.02,59.68,74.63,53.83,86.86,315.24,86.62,129.76,44.44,23.36,138.77
2021-03-08,381.72,299.94,218.74,137.83,157.49,34.14,125.83,53.05,112.74,60.52,74.37,52.38,87.61,318.25,85.99,128.55,43.5,23.32,134.93
2021-03-09,387.17,311.77,223.34,139.74,160.84,33.83,130.11,52.12,113.4,61.32,75.37,53.53,88.19,318.61,86.11,129.52,43.11,24.05,141.2
2021-03-10,389.58,310.88,227.22,140.02,161.66,34.52,129.59,53.44,113.66,61.74,75.69,53.29,89.07,323.33,86.38,130.13,43.74,24.32,141.48
2021-03-11,393.53,318.04,232.22,139.01,161.52,34.42,132.36,53.46,114.35,61.58,76.09,54.97,90.11,325.33,86.7,130.21,44.6,24.25,146.95
2021-03-12,394.06,315.46,233.59,136.06,161.49,34.77,131.41,53.57,114.6,62.41,76.28,53.99,91.62,328.31,86.46,128.71,44.35,24.03,146.51
2021-03-15,396.41,318.83,234.42,136.86,162.2,34.57,132.81,52.96,115.39,63.21,76.34,54.12,92.98,330.09,86.47,129.15,44.26,24.33,148.22
2021-03-16,395.91,320.58,230.5,136.31,162.35,34.21,133.81,51.45,115.32,63.29,76.47,54.35,92.6,328.86,86.27,129.06,43.83,24.1,145.89
2021-03-17,397.26,321.9,232.31,135.29,163.51,34.44,133.7,51.85,114.9,62.26,76.92,54.42,92.68,330.77,86.39,129.18,43.82,24.42,147.53
2021-03-18,391.48,312.04,225.24,133.92,162.56,34.62,129.99,49.52,114.66,62.03,76.22,53.42,91.74,329.36,85.73,128.44,40.47,24.1,140.49
2021-03-19,389.48,313.14,226.94,134.75,163.24,34.22,129.6,49.53,115.07,62.2,76.43,54.08,90.49,326.01,86.06,128.63,41.77,24.31,145.07
2021-03-22,392.59,318.61,225.23,136.26,163.0,33.63,131.87,48.54,115.67,61.65,76.5,53.92,91.13,327.24,86.37,129.09,41.71,23.94,147.12
2021-03-23,389.5,317.22,217.06,137.49,161.81,33.16,131.05,47.83,114.5,62.57,75.44,52.89,91.0,324.06,86.46,129.47,39.37,23.22,138.54
2021-03-24,387.52,311.87,212.04,138.23,162.37,33.28,129.46,49.03,114.37,62.59,75.06,51.68,90.49,324.08,86.51,129.86,41.45,23.24,131.42
2021-03-25,389.7,311.33,216.66,137.14,161.78,33.84,129.38,49.21,114.85,63.26,75.62,51.92,90.88,326.19,86.66,129.71,39.89,23.29,135.21
2021-03-26,395.98,316.0,220.61,136.66,162.24,34.37,132.67,50.43,117.02,63.47,76.6,53.27,92.84,330.61,86.92,129.62,41.53,23.23,133.06
2021-03-29,395.78,315.91,214.4,135.5,160.31,34.07,131.98,49.83,117.57,64.15,76.3,52.9,92.3,331.66,86.97,129.31,41.92,22.91,129.36
2021-03-30,394.73,314.32,218.01,136.21,157.57,34.31,130.73,49.4,116.51,63.57,76.2,53.07,92.42,330.82,86.76,129.71,41.17,22.26,130.11
2021-03-31,396.33,319.13,220.94,135.45,159.96,34.05,132.81,49.06,116.74,64.04,75.87,53.34,91.86,330.18,87.18,130.05,40.53,22.7,135.65
2021-04-01,400.61,324.57,223.74,137.51,161.98,34.47,135.48,50.31,116.39,63.98,76.86,53.86,93.53,331.45,87.07,130.61,41.84,23.15,137.03
2021-04-05,406.36,331.05,224.97,136.91,161.92,34.74,138.28,49.11,117.2,64.68,77.98,54.07,93.89,335.2,87.11,129.97,40.28,23.09,138.63
2021-04-06,406.12,330.82,224.31,137.84,163.22,34.67,137.69,48.98,116.75,65.02,77.15,54.37,94.13,334.37,87.26,130.84,40.7,23.34,135.0
2021-04-07,406.59,331.62,220.69,136.88,162.76,34.84,138.42,49.15,116.49,64.94,77.31,53.57,94.2,334.37,87.23,130.58,40.86,23.33,131.75
2021-04-08,408.52,335.08,222.56,138.01,164.51,34.85,140.42,48.51,116.67,64.89,77.75,54.01,93.85,335.13,87.26,131.06,40.82,23.62,132.57
2021-04-09,411.49,337.11,222.59,137.51,163.27,35.15,141.77,48.19,117.95,64.82,77.99,53.55,93.74,337.86,87.2,130.79,40.64,23.41,129.63
2021-04-12,411.64,336.67,221.72,137.45,162.28,35.3,141.09,47.81,118.07,64.88,77.56,53.23,94.29,337.55,87.11,130.76,40.9,23.04,127.05
2021-04-13,412.86,340.6,221.14,138.48,163.43,34.97,142.42,47.86,118.56,65.65,78.01,53.45,94.76,336.79,87.17,131.34,41.4,23.51,128.91
2021-04-14,411.45,336.51,223.32,138.04,162.72,35.18,140.91,49.19,118.55,65.94,78.07,53.72,94.26,337.53,87.13,131.16,43.04,23.59,132.32
2021-04-15,415.87,341.61,224.29,140.35,165.35,35.15,143.33,48.79,120.58,66.67,78.72,54.21,95.91,340.44,87.48,131.97,43.27,24.03,133.48
2021-04-16,417.26,342.01,224.65,139.26,166.35,35.4,143.3,48.4,121.48,67.21,79.29,54.35,96.12,341.86,87.3,131.07,43.18,24.09,131.55
2021-04-19,415.21,338.88,221.73,138.86,165.89,35.3,142.11,48.35,121.51,66.87,79.15,54.15,96.31,340.75,87.16,130.73,43.32,23.98,128.72
2021-04-20,412.17,336.41,217.19,139.5,166.48,34.64,140.85,47.07,121.98,67.72,77.73,53.71,97.1,338.12,87.01,130.98,42.74,23.96,128.29
2021-04-21,416.07,339.29,222.5,139.78,168.13,35.12,142.27,47.67,123.42,67.15,78.53,54.04,97.74,341.3,87.3,131.43,41.77,24.7,132.77
2021-04-22,412.27,335.2,221.58,140.39,167.04,34.73,140.6,47.11,122.87,66.67,78.27,53.85,97.21,338.12,87.14,131.56,42.09,24.21,134.54
2021-04-23,416.74,339.42,225.76,140.06,166.4,35.38,142.7,47.54,123.68,66.58,79.07,54.63,97.78,340.43,87.37,131.67,42.46,24.14,134.3
2021-04-26,417.61,341.63,228.11,139.86,166.84,35.52,143.43,47.86,123.26,66.2,79.13,54.7,98.07,339.87,87.33,131.61,42.33,24.3,138.96
2021-04-27,417.52,340.15,228.45,138.64,166.42,35.8,143.08,48.44,122.55,65.69,78.87,54.67,98.06,339.83,87.21,131.02,43.11,24.39,139.35
2021-04-28,417.4,339.0,228.84,138.73,166.91,35.94,141.75,50.11,122.18,65.6,79.07,55.08,97.85,338.37,87.38,131.04,43.53,24.4,139.69
2021-04-29,420.06,340.22,227.99,138.32,166.22,36.58,141.63,50.67,121.69,66.2,79.1,54.95,98.69,340.57,87.48,130.88,44.26,24.25,138.06
2021-04-30,417.3,337.99,224.89,138.64,165.66,36.26,139.7,49.39,121.33,66.72,78.11,53.98,99.08,338.94,87.44,131.15,43.27,24.01,136.62
2021-05-03,418.2,336.19,225.99,138.52,167.81,36.44,139.31,50.75,122.71,66.71,78.97,53.98,98.89,341.11,87.18,131.21,43.98,24.96,134.99
2021-05-04,415.62,330.14,223.29,139.46,166.58,36.73,136.81,50.78,122.84,66.46,77.8,53.37,98.25,341.49,87.13,131.29,44.87,24.57,129.81
2021-05-05,415.75,329.03,222.4,139.69,167.27,37.03,136.48,52.42,123.06,65.34,78.86,53.62,96.62,342.28,87.3,131.45,44.66,24.57,127.62
2021-05-06,419.07,331.51,222.59,139.92,170.06,37.58,137.85,52.69,123.22,65.84,79.51,54.13,97.16,345.51,87.27,131.7,44.41,25.37,125.69
2021-05-07,422.12,334.2,225.39,139.23,171.59,37.78,139.03,53.63,124.07,66.04,80.41,54.69,98.44,347.88,87.33,131.75,44.43,25.47,127.74
2021-05-10,417.94,325.76,219.66,137.82,172.11,37.75,135.52,53.65,124.23,66.71,79.98,53.71,98.41,347.74,87.13,131.04,44.48,25.35,123.09
2021-05-11,414.21,325.31,218.96,137.04,172.14,37.08,135.11,52.27,122.89,65.89,78.93,53.56,97.17,342.91,87.04,130.56,44.87,25.67,125.1
2021-05-12,405.41,316.89,211.85,135.6,170.43,36.7,131.31,52.52,121.73,64.35,77.67,52.08,94.71,336.0,86.62,129.85,45.22,25.09,124.12
2021-05-13,410.28,319.34,215.75,135.81,171.13,37.29,133.05,51.88,122.83,65.59,78.25,52.01,95.94,340.45,86.93,130.34,43.81,25.16,122.48
2021-05-14,416.58,326.39,221.02,137.08,172.69,37.88,135.98,53.49,123.45,65.91,79.56,52.95,97.08,344.26,87.21,131.05,44.71,25.46,126.92
2021-05-17,415.52,324.41,221.32,136.79,174.7,37.95,134.98,54.73,123.22,65.37,79.41,52.9,97.18,343.65,87.05,130.9,45.39,26.19,126.63
2021-05-18,411.94,322.22,219.64,136.44,175.04,37.42,133.9,53.46,123.26,65.36,79.58,53.61,97.2,341.11,86.84,130.47,44.84,26.15,127.18
2021-05-19,410.86,322.59,217.95,136.11,175.16,37.19,134.37,52.13,123.05,65.25,78.88,53.45,96.89,339.44,86.61,130.24,43.43,25.73,124.95
2021-05-20,415.28,328.83,219.4,137.23,175.96,37.21,136.94,52.05,124.34,65.82,79.92,53.76,97.98,341.52,86.98,131.13,42.48,25.79,127.57
2021-05-21,414.94,327.01,219.97,137.67,176.04,37.58,136.19,52.16,124.36,66.16,80.03,53.14,97.88,342.04,87.11,131.22,43.7,25.53,126.67
2021-05-24,419.17,332.51,221.4,138.18,176.35,37.76,138.61,52.68,124.48,66.04,80.52,53.58,99.1,343.96,87.21,131.58,45.02,25.75,125.84
2021-05-25,418.24,332.97,219.26,139.46,177.95,37.38,138.65,51.61,124.11,65.24,80.54,54.11,99.07,343.18,87.22,132.07,44.92,25.99,124.26
2021-05-26,419.07,334.13,223.35,139.22,177.64,37.49,138.64,52.07,123.39,65.25,80.49,54.51,99.51,343.27,87.25,132.0,45.2,25.67,126.96
2021-05-27,419.29,332.88,225.65,138.66,177.71,37.92,137.91,52.11,123.12,64.81,80.64,54.52,99.28,344.6,87.21,131.6,45.55,25.85,128.59
2021-05-28,420.04,333.93,225.5,138.44,178.38,37.99,138.4,52.21,123.6,65.16,80.83,54.87,99.88,345.64,87.18,131.71,45.42,25.9,128.1
2021-06-01,419.67,332.82,228.06,138.21,177.9,38.22,137.72,54.22,121.57,64.76,81.12,56.0,101.68,345.87,87.15,131.47,46.33,25.84,126.45
2021-06-02,420.33,333.47,228.33,138.53,178.77,38.28,138.67,55.23,121.33,65.1,81.39,56.09,102.87,346.36,87.26,131.68,46.9,26.15,127.24
2021-06-03,418.77,330.0,226.42,138.01,175.27,38.37,137.38,55.38,121.7,65.49,80.99,55.49,102.49,346.02,87.08,131.16,46.97,25.46,126.76
2021-06-04,422.6,335.6,227.4,139.9,177.16,38.47,140.02,55.75,122.09,65.39,81.68,55.99,102.54,347.9,87.27,132.09,47.26,25.78,126.76
2021-06-07,422.19,336.6,230.45,139.47,177.87,38.22,139.99,55.51,122.53,65.51,81.95,55.71,103.75,346.59,87.3,131.98,47.27,25.9,132.61
2021-06-08,422.28,336.76,232.89,140.45,177.32,38.12,140.0,55.99,122.15,64.95,81.91,55.44,104.61,346.34,87.36,132.48,47.88,25.61,133.46
2021-06-09,421.65,336.84,231.34,141.69,176.98,37.76,140.1,55.64,123.33,65.53,81.69,55.28,104.75,344.79,87.43,132.96,47.58,25.78,134.71
2021-06-10,423.61,340.35,229.28,142.54,177.74,37.32,141.13,55.57,125.44,65.96,80.81,55.48,105.5,344.98,87.59,133.56,47.83,25.97,136.09
2021-06-11,424.31,341.24,231.7,142.31,175.74,37.56,141.97,55.38,124.55,66.11,81.0,55.29,105.08,345.12,87.62,133.67,48.07,25.87,135.83
2021-06-14,425.26,344.51,231.02,141.22,174.71,37.17,143.41,55.14,124.66,66.25,81.14,55.44,105.49,344.3,87.54,133.18,48.32,25.84,136.68
2021-06-15,424.48,342.26,230.36,141.05,174.05,37.24,142.53,56.19,124.7,66.45,81.24,55.06,104.36,343.41,87.53,133.28,48.98,25.65,133.43
2021-06-16,422.11,341.01,229.87,140.93,171.11,37.2,141.76,55.89,124.22,65.45,80.74,54.31,103.68,340.76,87.41,132.9,48.75,25.26,133.59
2021-06-17,421.97,345.34,227.29,143.04,165.85,36.1,143.4,53.99,125.17,65.81,80.18,54.61,103.55,338.65,87.47,133.64,48.04,24.05,134.38
2021-06-18,414.92,342.63,222.13,145.73,164.93,35.23,142.09,52.39,123.74,64.1,78.52,54.23,101.79,332.96,87.43,134.34,48.36,23.88,133.58
2021-06-21,420.86,344.36,226.88,143.29,166.95,35.91,143.35,54.07,124.74,64.43,79.55,54.46,103.89,338.78,87.6,133.56,49.36,24.08,134.79
2021-06-22,423.11,347.57,227.91,143.64,166.25,35.97,144.65,54.43,125.01,64.04,79.56,54.21,103.35,339.45,87.66,133.78,49.42,23.85,133.68
2021-06-23,422.6,347.74,228.66,143.27,166.14,36.04,144.49,54.58,124.49,63.36,79.05,54.54,103.17,338.78,87.57,133.57,49.72,23.93,134.31
2021-06-24,425.1,349.89,231.89,143.5,166.04,36.49,145.4,55.05,125.13,63.3,79.81,55.04,102.22,341.98,87.84,133.83,49.84,24.04,137.29
2021-06-25,426.61,349.46,232.28,142.01,166.59,36.93,145.23,55.34,125.7,63.98,79.98,55.5,102.91,344.45,87.93,133.48,50.25,24.18,138.68
2021-06-28,427.47,353.71,230.44,143.47,166.58,36.66,146.75,53.47,125.89,64.39,79.47,55.55,102.61,342.8,87.92,134.05,49.54,24.21,137.85
2021-06-29,427.7,354.99,229.34,143.71,164.83,36.53,147.82,53.21,126.03,63.35,79.49,55.51,102.33,342.86,88.03,134.21,49.89,23.89,135.74
2021-06-30,428.06,354.43,229.37,144.35,165.63,36.69,147.66,53.87,125.95,63.23,78.88,55.15,101.79,344.95,88.04,134.36,49.88,24.22,135.4
2021-07-01,430.43,354.57,231.39,144.17,166.2,36.98,147.91,54.81,127.07,63.92,79.07,54.84,102.23,346.36,87.92,133.99,50.62,24.11,138.49
2021-07-02,433.72,358.64,229.19,145.04,167.29,36.94,149.86,54.69,128.29,64.02,79.34,54.78,102.54,347.94,88.06,134.37,50.93,24.55,136.53
2021-07-06,432.93,360.19,225.86,146.74,168.12,36.36,150.43,52.91,128.17,64.29,78.82,53.82,103.29,345.82,88.01,134.86,49.9,24.23,133.59
2021-07-07,434.46,360.95,223.76,148.04,168.76,36.41,151.25,52.05,128.98,64.71,79.25,53.76,103.65,346.92,88.04,135.32,48.66,24.24,131.35
2021-07-08,430.92,358.77,221.7,148.62,168.65,35.68,149.82,51.75,128.27,64.52,78.23,52.64,103.36,344.38,87.85,135.39,49.52,24.01,131.91
2021-07-09,435.52,361.01,226.38,146.53,169.21,36.71,151.2,52.85,128.71,64.6,79.56,53.55,105.06,348.73,88.0,134.82,50.41,24.19,133.8
2021-07-12,437.08,362.42,226.57,146.34,169.0,37.07,151.32,52.77,128.96,64.81,79.9,53.6,105.96,350.03,87.97,134.75,50.31,24.28,131.83
2021-07-13,435.59,362.42,222.3,145.22,169.22,36.67,151.94,52.37,128.84,64.32,79.48,53.65,104.48,349.0,87.71,134.25,51.15,24.08,129.63
2021-07-14,436.24,363.07,218.87,146.87,171.04,36.5,153.06,50.81,128.72,64.88,79.66,53.88,105.21,349.41,87.85,134.87,49.7,24.33,125.95
2021-07-15,434.75,360.52,217.63,148.49,171.07,36.62,151.8,50.1,128.27,65.61,78.9,54.01,105.38,349.94,87.79,135.16,49.04,24.38,125.94
2021-07-16,431.34,357.6,214.95,148.21,169.41,36.12,150.3,48.68,128.62,66.27,78.32,53.59,105.31,346.74,87.67,134.97,49.14,23.77,125.94
2021-07-19,424.97,354.67,211.73,151.46,169.61,35.11,148.23,46.96,127.27,65.22,76.9,52.69,103.39,339.88,87.08,135.94,45.84,23.29,126.14
2021-07-20,431.06,358.79,218.3,150.0,169.39,35.98,150.43,47.59,128.82,65.5,77.46,52.86,105.83,345.08,87.52,135.75,46.51,23.14,129.06
2021-07-21,434.55,361.56,222.06,148.1,168.76,36.6,151.88,49.25,129.03,64.78,78.64,53.2,105.82,347.99,87.73,135.27,48.27,23.42,130.25
2021-07-22,435.46,363.95,218.53,149.5,169.09,36.2,153.0,48.7,129.98,64.88,78.67,53.3,104.98,348.26,87.78,135.83,49.17,23.56,127.97
2021-07-23,439.94,368.2,219.55,148.5,168.56,36.26,154.52,48.52,131.48,65.71,79.22,52.51,105.85,350.57,87.95,135.77,49.47,23.35,126.51
2021-07-26,441.02,368.49,220.19,148.06,168.16,36.47,154.44,49.72,130.63,65.73,79.33,51.51,105.9,351.41,87.82,135.47,49.67,23.36,124.22
2021-07-27,439.01,364.43,217.62,149.64,168.44,36.46,152.98,49.26,131.24,66.86,79.01,50.47,106.5,350.62,87.7,136.05,49.47,22.96,122.98
2021-07-28,438.83,365.83,220.82,149.65,169.29,36.41,152.79,49.71,131.71,66.35,79.35,51.84,106.13,349.36,87.77,136.29,49.72,23.17,127.28
2021-07-29,440.65,366.48,222.52,148.82,171.17,36.81,153.5,50.19,132.03,66.53,79.9,52.1,106.15,350.82,87.96,135.9,50.64,23.72,125.17
2021-07-30,438.51,364.57,221.05,149.52,169.82,36.52,153.4,49.39,132.15,65.97,79.49,51.6,106.29,349.48,87.84,136.01,50.66,23.63,123.41
2021-08-02,437.59,364.6,219.95,150.67,169.61,36.53,152.85,49.02,132.33,66.48,79.89,51.97,106.06,348.35,87.34,136.16,49.18,23.53,123.93
2021-08-03,441.15,366.81,220.86,150.75,169.49,36.94,153.83,49.86,134.17,66.86,80.46,52.19,106.19,351.09,87.44,136.3,48.85,23.68,124.82
2021-08-04,438.98,367.34,218.11,151.06,169.53,36.63,154.14,48.51,133.6,66.76,80.22,52.46,105.86,347.99,87.28,136.33,47.2,23.54,124.8
2021-08-05,441.76,369.67,222.03,150.29,168.86,37.11,154.99,49.06,133.05,67.49,80.61,52.38,107.1,350.61,87.48,135.77,48.1,23.3,129.54
2021-08-06,442.49,368.05,223.39,147.78,164.64,37.86,154.86,49.51,132.94,67.45,80.31,51.94,106.91,352.09,87.38,134.66,47.57,22.52,127.29
2021-08-09,442.13,368.73,222.16,147.25,161.72,37.96,154.36,48.81,133.45,67.43,80.27,52.11,106.34,351.15,87.18,134.08,46.6,21.75,127.53
2021-08-10,442.68,366.84,222.6,146.57,161.77,38.36,153.25,49.67,133.14,67.5,80.45,52.18,105.33,352.73,86.98,133.78,47.68,21.62,126.48
2021-08-11,443.78,366.21,223.69,146.48,164.0,38.8,153.27,50.06,131.82,68.13,81.0,52.32,105.95,354.94,87.12,133.99,48.3,21.84,125.66
2021-08-12,445.11,367.53,223.16,146.24,164.04,38.87,154.15,50.01,132.86,68.2,80.93,51.86,106.18,355.23,87.27,134.18,48.1,21.5,126.79
2021-08-13,445.92,368.82,221.13,148.55,166.39,38.58,154.99,49.42,133.69,68.68,81.42,51.73,106.76,355.39,87.46,135.08,47.43,21.97,124.62
2021-08-16,446.97,368.98,219.07,148.91,167.22,38.48,155.69,48.51,135.21,69.1,81.0,51.26,106.63,356.57,87.49,135.16,47.04,22.1,121.79
2021-08-17,444.04,365.73,216.4,148.85,166.97,38.21,154.4,48.01,136.81,69.14,80.24,50.32,106.52,353.83,87.29,134.92,46.58,21.9,123.7
2021-08-18,439.18,362.21,214.51,149.35,167.1,37.74,152.27,47.01,134.73,68.79,79.93,50.4,105.55,350.12,87.09,134.83,45.4,21.76,121.61
2021-08-19,439.86,363.96,211.94,150.45,166.61,37.46,153.76,45.79,135.34,69.07,79.14,49.54,106.06,349.48,87.08,135.14,44.77,21.51,118.69
2021-08-20,443.36,367.73,215.52,150.55,166.7,37.69,155.74,45.89,136.11,69.93,79.45,49.5,106.59,351.16,87.29,135.23,43.43,21.35,122.13
2021-08-23,447.26,373.23,219.62,150.45,168.73,38.0,157.75,47.61,136.16,69.03,80.19,50.25,106.39,353.45,87.56,135.33,45.85,21.88,127.74
