date,avg_correlation,pc1_share,effective_dimension,vol_dispersion
2021-01-13,0.26085558625827443,0.3754220098749931,5.2989477065640544,0.011849563543621032
2021-01-14,0.26022200172265353,0.3760587712708716,5.286826236459549,0.011809930696500808
2021-01-15,0.24784776544066256,0.3726747394933829,5.372796955593022,0.011820982830048989
2021-01-19,0.2500045797708152,0.37659686955701355,5.300277980170543,0.01190970884482625
2021-01-20,0.24893222564020195,0.3753539602481987,5.3277075348528475,0.011878759604528168
2021-01-21,0.2506523907726565,0.372074731306385,5.376577926897147,0.011897802933703355
2021-01-22,0.25112080323569735,0.37411830509726046,5.340599813586495,0.011948861980780138
2021-01-25,0.2356024824876436,0.36691791992078343,5.498137209478805,0.011884067846117343
2021-01-26,0.23430094005751376,0.4232316312339969,4.75366486236292,0.009087218587023967
2021-01-27,0.1966660812196116,0.42809115311150125,4.737407857573446,0.009094829426348294
2021-01-28,0.22490480388598866,0.4225550260793713,4.7956999128277245,0.009015267228354643
2021-01-29,0.22360378457850213,0.422471188040661,4.803027013320438,0.009009351967960034
2021-02-01,0.2284117896359778,0.42558784320128257,4.751280877081541,0.00901072409875522
2021-02-02,0.21838687365479303,0.4272415062864363,4.7277495374591405,0.009032759203520473
2021-02-03,0.2308300887996151,0.4647312101305267,4.248336099831321,0.007826822381810285
2021-02-04,0.2255906229217355,0.47029513371265486,4.169054044847653,0.007855498944111004
2021-02-05,0.22607973865980166,0.46486206056112217,4.258912042892538,0.007842078178591326
2021-02-08,0.24806902123677152,0.36074636948638444,6.536299206663172,0.005630378339385888
2021-02-09,0.25325006798367394,0.37054564174655236,6.2769365557645385,0.005715284416214932
2021-02-10,0.25764817593100864,0.37444050843032994,6.178835870781341,0.005672456340545611
2021-02-11,0.2514592418151754,0.3657686955453226,6.403041331931589,0.005589823460524163
2021-02-12,0.24043001122252788,0.3572365086712401,6.631809598737229,0.005531150709985131
2021-02-16,0.2344430927732517,0.3412235995767114,7.106047280633148,0.005281648548436013
2021-02-17,0.2330171732924056,0.3427556349028802,7.04925830423757,0.005322115033383784
2021-02-18,0.22479446482491178,0.34154838751712563,7.078663296004555,0.005286035612082302
2021-02-19,0.22378195061932624,0.3436592087040031,7.017140240453933,0.005307833056357517
2021-02-22,0.2185928276670895,0.33945370439166295,7.135583573108024,0.0053175176675293485
2021-02-23,0.21394795429168026,0.32384442167631194,7.616933073545624,0.005123227911252184
2021-02-24,0.2026540232375522,0.30173182402420246,8.370180793751228,0.004920948080356881
2021-02-25,0.20329836526567738,0.3088821995739356,8.10956247048008,0.005015867295988497
2021-02-26,0.21841641672015788,0.317614834512069,7.759155932806015,0.005146581567041039
2021-03-01,0.22580319384086298,0.3123979996748475,7.9812733778805125,0.005005701482356506
2021-03-02,0.24222978851480015,0.3227983545865741,7.584544225731573,0.005037579278491852
2021-03-03,0.2450131913334102,0.3240404398423444,7.548894685004726,0.005049566372230364
2021-03-04,0.24479088369156873,0.31974867092741194,7.57562805578745,0.005066947957962457
2021-03-05,0.24670182832666934,0.31342885436397805,7.721981794954411,0.004950813360592345
2021-03-08,0.263305229873984,0.3181515040580283,7.5807030532571416,0.004839077171943391
2021-03-09,0.2597783940998581,0.3139203953257743,7.688501571121579,0.004932743826745644
2021-03-10,0.2564344755846258,0.3086976118348319,7.694698520542877,0.005028453759136227
2021-03-11,0.2590614510405031,0.3121379015758936,7.6050500396056915,0.00505909385926201
2021-03-12,0.25924293131595355,0.3113059868108317,7.544995526395543,0.004981495456192362
2021-03-15,0.2578651882350844,0.3075215343322544,7.689900490424791,0.004999409391459715
2021-03-16,0.2525270735379549,0.30180290455245556,7.862398690321245,0.004990412476573445
2021-03-17,0.2521417749278965,0.3054254792906779,7.727348670574835,0.005081392446351263
2021-03-18,0.25149417041035027,0.3062505748318411,7.732818595935407,0.005116821809503224
2021-03-19,0.25237208003408107,0.3063775859873281,7.711176719136898,0.005208689912818424
2021-03-22,0.24988670679395267,0.30639319372560186,7.709867329975528,0.005187103362259785
2021-03-23,0.24767843857300384,0.30248765589549437,7.7764250482790604,0.005186694865890473
2021-03-24,0.24773547178408944,0.3060538304290485,7.717303298184784,0.005218630524092509
2021-03-25,0.24678169543263012,0.30428755013496195,7.767110269634242,0.0052434911223796605
2021-03-26,0.2488874359896916,0.3068374790281103,7.698803394572083,0.005250247180882928
2021-03-29,0.2598886019096101,0.3087324793291624,7.607587228461186,0.005202606969198561
2021-03-30,0.2584519179039731,0.30931305923840646,7.589023316259588,0.005206535833625831
2021-03-31,0.25591053848373524,0.30788967472488177,7.639206488779578,0.0052123838239832914
2021-04-01,0.2470055283781561,0.3034318889429105,7.737997514712911,0.005262723542916521
2021-04-05,0.2425168603379883,0.2505852353274272,8.21837619840251,0.008530472379060057
2021-04-06,0.24552507261471415,0.24132047248058044,8.372744821427352,0.008525094645455719
2021-04-07,0.24626447120206446,0.24121711325123438,8.330179349757687,0.008491473316656188
2021-04-08,0.2477098737280646,0.241985402147437,8.300898373781228,0.008506222974886186
2021-04-09,0.24798311751887256,0.2426788039923847,8.253540835046602,0.008510493294098954
2021-04-12,0.25183758171648385,0.2430795632556423,8.212465190371939,0.008472740113841769
2021-04-13,0.2533786389955817,0.24430955585120387,8.16526880601609,0.008481817049128891
2021-04-14,0.2562826751352315,0.24696088416239992,8.054899012234525,0.008467969145186187
2021-04-15,0.254797660821997,0.2396488784421956,8.147086232204273,0.008432022918465516
2021-04-16,0.2576171065230315,0.23932644052618632,8.027748785231035,0.00840410664648754
2021-04-19,0.2592031703065331,0.24050648393014046,7.968131781243425,0.00840818899944449
2021-04-20,0.2606257325712463,0.2424671414167044,7.875934719915253,0.008335974712628012
2021-04-21,0.25871196348429376,0.248483645492547,7.7056512265274115,0.008365484530395898
2021-04-22,0.26186289324635054,0.24934131128066062,7.70741339234007,0.008380407751066372
2021-04-23,0.26662057373834525,0.25026331593350154,7.67282045010056,0.008383671594556786
2021-04-26,0.23788464579748414,0.23751987766982077,7.9113565881117,0.008446760710052388
2021-04-27,0.2374389034198922,0.23725252594462723,7.858406639452221,0.00843103797797445
2021-04-28,0.22150406232003253,0.2343565583244295,8.060502385623712,0.008447669404005962
2021-04-29,0.218747836788768,0.23369907846494387,8.133469994881617,0.008446347043748043
2021-04-30,0.21062869574393664,0.23314999495652297,8.355332228194179,0.008467073890210817
2021-05-03,0.21323883796806778,0.23522057532309,8.272081394901207,0.008415797091442774
2021-05-04,0.21594202055867992,0.2381109679769837,8.181052739619759,0.008429068013932185
2021-05-05,0.21645512036902104,0.23911629670266102,8.105696863414977,0.00846645517218747
2021-05-06,0.21437322378750628,0.23957269044970483,8.162115764927545,0.008442945556045996
2021-05-07,0.21646701167763038,0.23870940732732893,8.152417723201498,0.0084193376878591
2021-05-10,0.2175490357685945,0.23819249118371172,8.137855703757445,0.00844926561858454
2021-05-11,0.21716578433183714,0.23860022472695844,8.095759120714252,0.00846444762585726
2021-05-12,0.2268299187181463,0.23803697902715756,8.01599324008546,0.008442837144019055
2021-05-13,0.24591286361000855,0.23598463883213514,7.8813098194507765,0.008414859556838926
2021-05-14,0.25530814622369624,0.23526892100623284,7.7974339116459985,0.0084089343224351
2021-05-17,0.2601352020588762,0.23680538704862525,7.690717991614837,0.008433834914215664
2021-05-18,0.2646235519819018,0.23885085250502774,7.594667827922726,0.008437750346685821
2021-05-19,0.27312839176494447,0.24500515321635818,7.479952908341097,0.00838149288211336
2021-05-20,0.27543750585176535,0.245755189212868,7.471524232416778,0.00839371712194977
2021-05-21,0.27788823902190746,0.2404270064112764,7.511513770845806,0.008321174839527634
2021-05-24,0.2617255370640962,0.2398345339068633,7.729215883112985,0.008271390669195827
2021-05-25,0.25157772514785115,0.24277565585443042,7.694363909677652,0.008305416447469459
2021-05-26,0.23449217578177795,0.2482827562381093,7.832319997385611,0.00829663879695434
2021-05-27,0.2339658530425678,0.24908925720568284,7.819149597317422,0.00830523830320984
2021-05-28,0.2327315356274961,0.25135221447428646,7.843786959309235,0.008319134255553307
2021-06-01,0.22551405819866854,0.2552111642606871,7.821064928946387,0.00832097524225791
2021-06-02,0.20299136127834647,0.2579553647105048,7.8987455185230475,0.00837389256301613
2021-06-03,0.20698602202794697,0.26287487777682766,7.813406179090285,0.00835731205143266
2021-06-04,0.21229116791577396,0.26648998407773195,7.813658524808544,0.008360499742129775
2021-06-07,0.2098158839832507,0.26989812136002755,7.7686013455642415,0.00834068097824828
2021-06-08,0.21171085443716645,0.25138847094603234,8.428668624780157,0.00907191171355921
2021-06-09,0.2127746843740922,0.2534698213990822,8.393018191551317,0.009044348462251061
2021-06-10,0.2151230459244264,0.25428377154899856,8.286648809431446,0.009051910232398949
2021-06-11,0.2135550741135066,0.25475964764452785,8.327628610543247,0.009011535880442506
2021-06-14,0.2153854200838099,0.2561032040167037,8.275016071318552,0.009024806517597296
2021-06-15,0.21496775071364652,0.2607530952878805,8.11334358140624,0.00899413068836083
2021-06-16,0.21968104465738308,0.2643122555633743,7.929450202688867,0.00903351490377254
2021-06-17,0.22631900821811965,0.26518114212897836,7.89762109745911,0.009007511251349081
2021-06-18,0.22262681612586996,0.2620468557394996,7.847777186234592,0.00901541393103278
2021-06-21,0.24196137352002092,0.25999474400910977,7.727642985233149,0.008968617121730832
2021-06-22,0.25768646581010846,0.2567516459182916,7.580561457468796,0.00899869833785228
2021-06-23,0.24042774408952147,0.26265914401018436,7.561757730932535,0.009040932803421022
2021-06-24,0.24296497894067023,0.26324097862116486,7.555684143516406,0.009035616405516365
2021-06-25,0.24631154808246675,0.26362714162002093,7.491945838751285,0.009069549757285671
2021-06-28,0.24597513244188016,0.2606622917694878,7.661654257735562,0.009113369707484687
2021-06-29,0.25012629610538123,0.2653125532069839,8.693822405937093,0.00574165963898917
2021-06-30,0.24334155351204415,0.2676727809162657,8.700745414529905,0.005719035442302006
2021-07-01,0.2437610058366062,0.2687631882120129,8.668866199679462,0.005719993595331636
2021-07-02,0.24695390477847623,0.2706951718366538,8.60649835108906,0.005726778582892996
2021-07-06,0.249147117440933,0.2712508314668881,8.570697659077469,0.005711154217169141
2021-07-07,0.2494555341022927,0.28058369006748507,8.284846799101343,0.0057874175970663525
2021-07-08,0.24948253845556034,0.28088869532147714,8.25353423009558,0.005776398659458751
2021-07-09,0.255437207204878,0.2863044399086177,8.108042688448945,0.005779070542483334
2021-07-12,0.26465053950809664,0.30060860790998767,7.717125373802035,0.005775216733786093
2021-07-13,0.262241075501597,0.304763855183772,7.649289307423478,0.005782661714490869
2021-07-14,0.2621734907899694,0.30869226600039845,7.529666004160714,0.005790661360544412
2021-07-15,0.2576260496651471,0.3089321900462637,7.5339656918611375,0.005813244782191205
2021-07-16,0.26027000979031983,0.29782849012135404,7.810134166401918,0.005811679711770685
2021-07-19,0.25904140068959086,0.3016244227127792,7.6492742359425865,0.005849693378175777
2021-07-20,0.27253285993564486,0.32202903129367016,7.097541806998747,0.005886191946892371
