date,model,rcvar_train,cvar_holdout,oos_gap
2020-07-31,C_default,0.04146829274362665,0.01635527040176883,-0.02511302234185782
2020-08-31,C_default,0.03961741391652639,0.020875097177677205,-0.01874231673884918
2020-09-30,C_default,0.039593689452782854,0.02078221743900469,-0.018811472013778165
2020-10-30,C_default,0.039586405106741045,0.014102990507808352,-0.02548341459893269
2020-11-30,C_default,0.0396022186780929,0.01003486542926194,-0.02956735324883096
2020-12-31,C_default,0.03957413445309146,0.026142054120713975,-0.013432080332377482
2021-01-29,C_default,0.039575376340943866,0.015851318091911693,-0.023724058249032173
2021-02-26,C_default,0.04136883066805908,0.01034227627638495,-0.031026554391674132
2021-03-31,C_default,0.01728393202727373,0.011834260999673041,-0.005449671027600689
2021-04-30,C_default,0.03434022760304171,0.0169815209618538,-0.017358706641187906
2021-05-28,C_default,0.017826024483612996,0.012529067039584296,-0.005296957444028701
2021-06-30,C_default,0.014326518223520369,0.007432806337544644,-0.0068937118859757245
2021-07-30,C_default,0.013107588843781912,0.010898919252387888,-0.002208669591394024
2021-08-31,C_default,0.02345602173459084,0.015685815972932723,-0.007770205761658117
2021-09-30,C_default,0.019658626944151537,0.010187876629846878,-0.009470750314304659
2021-10-29,C_default,0.01704378720282765,0.023042261397609266,0.005998474194781615
2021-11-30,C_default,0.012531775605619607,0.005334817728082104,-0.007196957877537503
2021-12-31,C_default,0.02059978977781849,0.014487501419986375,-0.006112288357832115
2022-01-31,C_default,0.018223128431624703,0.01672512217467524,-0.0014980062569494614
2022-02-28,C_default,0.018330627710726615,0.021341667761757138,0.003011040051030523
2022-03-31,C_default,0.02007967821552844,0.03379519458333849,0.01371551636781005
2022-04-29,C_default,0.022709098210554973,0.032595997360685906,0.009886899150130933
2022-05-31,C_default,0.029905203252172646,0.031173082638211717,0.0012678793860390718
2022-06-30,C_default,0.03152772813684679,0.009625381197303284,-0.021902346939543505
2022-07-29,C_default,0.03152772813684679,0.025454030051778265,-0.006073698085068524
2022-08-31,C_default,0.03193386049284831,0.02839676176997237,-0.003537098722875942
2022-09-30,C_default,0.03351703387677751,0.02078587299066499,-0.012731160886112522
2022-10-31,C_default,0.021952587441696186,0.01569819723510531,-0.006254390206590875
2022-11-30,C_default,0.03480849403522886,0.019655446568193635,-0.015153047467035222
2022-12-30,C_default,0.03351703387677751,0.017115863407409327,-0.016401170469368186
2023-01-31,C_default,0.03351703387677751,0.018426832057927448,-0.015090201818850065
2023-02-28,C_default,0.03351703387677751,0.019677760305024973,-0.01383927357175254
2023-03-31,C_default,0.020540426559912527,0.013292927426663386,-0.00724749913324914
2023-04-28,C_default,0.019651572454091052,0.01113561606966532,-0.008515956384425732
2023-05-31,C_default,0.01808825299048462,0.005498107290254333,-0.012590145700230287
2023-06-30,C_default,0.016947429706210323,0.010098599880842628,-0.006848829825367695
2023-07-31,C_default,0.026549065552567416,0.01109398497509538,-0.015455080577472035
2023-08-31,C_default,0.023088312265554675,0.014987225254813673,-0.008101087010741002
2023-09-29,C_default,0.020028152059788914,0.011948652948617619,-0.008079499111171295
2023-10-31,C_default,0.019045646354824725,0.006644773943360483,-0.012400872411464241
2023-11-30,C_default,0.01777386073635601,0.016768441578510786,-0.0010054191578452235
2023-12-29,C_default,0.016705173396162107,0.008063920596718902,-0.008641252799443205
2024-01-31,C_default,0.016309182949795057,0.0134608738382154,-0.0028483091115796572
2024-02-29,C_default,0.01590263067788174,0.006084306020955365,-0.009818324656926376
2024-03-28,C_default,0.013466818714868026,0.013241405300435468,-0.0002254134144325584
2024-04-30,C_default,0.013508705199414932,0.011700740111869633,-0.001807965087545299
2024-05-31,C_default,0.013471117123422046,0.008006032945349345,-0.005465084178072701
2024-06-28,C_default,0.013471117123422046,0.008075450355032203,-0.005395666768389843
2024-07-31,C_default,0.013471117123422046,0.020928465168134826,0.007457348044712779
2024-08-30,C_default,0.0160036412405575,0.010630624850931166,-0.005373016389626334
2024-09-30,C_default,0.015682450877922603,0.008928428134239014,-0.006754022743683589
2024-10-31,C_default,0.010785981737095714,0.005900846275913597,-0.004885135461182117
2024-11-29,C_default,0.016827470472473405,0.016710338241323258,-0.00011713223115014659
2020-01-31,C_stable,0.013579143260618721,0.04198906151678654,0.028409918256167815
2020-02-28,C_stable,0.018238565582667895,0.09148367016044784,0.07324510457777994
2020-03-31,C_stable,0.043558213308165006,0.019953774008069695,-0.02360443930009531
2020-04-30,C_stable,0.04212996990956714,0.02032984682007759,-0.02180012308948955
2020-05-29,C_stable,0.042096619464569135,0.022412650594731298,-0.019683968869837837
2020-06-30,C_stable,0.04239114681798612,0.0069227518559439195,-0.0354683949620422
2020-07-31,C_stable,0.04237219875689268,0.010545406000928015,-0.031826792755964665
2020-08-31,C_stable,0.04271149124557398,0.024890775456627594,-0.017820715788946388
2020-09-30,C_stable,0.04242794454778984,0.01847239685283859,-0.023955547694951253
2020-10-30,C_stable,0.04229630275842413,0.02094780169363384,-0.02134850106479029
2020-11-30,C_stable,0.04232362647954649,0.007506790111609846,-0.03481683636793664
2020-12-31,C_stable,0.042419120922148695,0.026012529184432018,-0.016406591737716678
2021-01-29,C_stable,0.042469669469788085,0.013354745691098124,-0.02911492377868996
2021-02-26,C_stable,0.042482258652527374,0.010985142892624379,-0.031497115759902994
2021-03-31,C_stable,0.019148402804273525,0.014147112864455556,-0.005001289939817969
2021-04-30,C_stable,0.017336386186967145,0.017052412838215934,-0.0002839733487512118
2021-05-28,C_stable,0.01767859088748404,0.012140870279101084,-0.005537720608382955
2021-06-30,C_stable,0.013881814344465398,0.00802158461881249,-0.005860229725652907
2021-07-30,C_stable,0.013139489107067373,0.010539576186054708,-0.002599912921012665
2021-08-31,C_stable,0.013200690694093095,0.01579934272938472,0.0025986520352916254
2021-09-30,C_stable,0.011857166499252263,0.010255811260270229,-0.0016013552389820343
2021-10-29,C_stable,0.011631236358323542,0.016444655716821327,0.004813419358497785
2021-11-30,C_stable,0.011042905494717061,0.007814073294683407,-0.0032288322000336538
2021-12-31,C_stable,0.01162871466367661,0.012183710158936352,0.000554995495259742
2022-01-31,C_stable,0.010691815687679034,0.01710975887240397,0.006417943184724937
2022-02-28,C_stable,0.011083663045265774,0.017298807296297177,0.006215144251031403
2022-03-31,C_stable,0.011018160600364124,0.027849605834601467,0.016831445234237345
2022-04-29,C_stable,0.011773032313515423,0.02755308079094891,0.015780048477433486
2022-05-31,C_stable,0.01588238676186623,0.02592420825553314,0.010041821493666909
2022-06-30,C_stable,0.018016968660237456,0.019834986132834707,0.0018180174725972512
2022-07-29,C_stable,0.017459146603668537,0.017721556453709077,0.0002624098500405396
2022-08-31,C_stable,0.017697809063892504,0.020700213707568894,0.00300240464367639
2022-09-30,C_stable,0.019429192305246614,0.015676720241280463,-0.0037524720639661516
2022-10-31,C_stable,0.01935392492329604,0.013841643453107646,-0.0055122814701883925
2022-11-30,C_stable,0.01925858432055481,0.012898627917009875,-0.006359956403544935
2022-12-30,C_stable,0.018956876283074568,0.019078404362105537,0.00012152807903096849
2023-01-31,C_stable,0.019135907313985318,0.01735157981682289,-0.001784327497162428
2023-02-28,C_stable,0.01909892274535396,0.016951218657547618,-0.0021477040878063423
2023-03-31,C_stable,0.019144759344049158,0.013980528463061144,-0.005164230880988014
2023-04-28,C_stable,0.019358755247453268,0.010673744655841973,-0.008685010591611295
2023-05-31,C_stable,0.017553671715791433,0.0054314586438894644,-0.012122213071901968
2023-06-30,C_stable,0.01655931623756295,0.009309610373506676,-0.007249705864056273
2023-07-31,C_stable,0.016319776635958315,0.00828575944955467,-0.008034017186403645
2023-08-31,C_stable,0.015554987125134194,0.01029457339938565,-0.005260413725748543
2023-09-29,C_stable,0.012971001058652605,0.009798474619802244,-0.0031725264388503607
2023-10-31,C_stable,0.011646277087215362,0.0051774399077795935,-0.006468837179435768
2023-11-30,C_stable,0.011145232641720028,0.023412245911139874,0.012267013269419846
2023-12-29,C_stable,0.01106131102742938,0.005567192282910206,-0.005494118744519175
2024-01-31,C_stable,0.009575059836826137,0.06997185739424872,0.06039679755742258
2024-02-29,C_stable,0.009785881311109244,0.007075071121341791,-0.0027108101897674527
2024-03-28,C_stable,0.008289631278160374,0.014360766767047204,0.00607113548888683
2024-04-30,C_stable,0.008291753106536372,0.011008457359318786,0.0027167042527824134
2024-05-31,C_stable,0.007974552373163583,0.030546629650140125,0.022572077276976542
2024-06-28,C_stable,0.008090549937442092,0.008414613603306923,0.00032406366586483146
2024-07-31,C_stable,0.007891654535936403,0.014385377638433597,0.006493723102497195
2024-08-30,C_stable,0.010077550635685105,0.00666930390495345,-0.003408246730731654
2024-09-30,C_stable,0.009649847376624197,0.011752671430220398,0.002102824053596202
2024-10-31,C_stable,0.010048683689534516,0.006376268179451282,-0.0036724155100832335
2024-11-29,C_stable,0.009625713025525898,0.012839082649013225,0.0032133696234873266
